tweet_1,tweet_2,Tema,Class,Conflict
#VozParaBernardoKuster Coincidência...sai pesquisa com o PR vencendo em todos os cenários que as contas foram bloqueadas!!!  Não vão nos calar!!,"Bom Dia, Rio Grande do Sul Voltou o frio  #FiqueEmCasa",Contas suspensas,0,0
ATIVISTAS CONSERVADORES DRIBLAM CENSURA DO STF. SAIBA COMO.,"Quem venceria um debate entre Roberto Jefferson e Jair Bolsonaro, onde a única regra é não poder mentir?",Contas suspensas,0,0
"O país está sobre até de censura pelo STF e com a ajuda da mídia alternativa. Hoje eles comemora, mais tarde o choro vem, o que impedirá que isso aconteça com eles?","hj fomos de ""Dora aventureira"" o churrasco no morro grande fica pra outro dia, um abraço meus amigos",Contas suspensas,0,0
Absurda essa censura feita pelo pior STF de todos os tempos digna de ditaduras como Coreia do Norte e Cuba.,DENÚNCIA: JORNALISTA OSWALDO EUSTÁQUIO FOI PRESO PORQUE DESCOBRIU ESQUEMA BOMBA CHEFIADO PELA ESPOSA DE ALEXANDRE DE MORAES. #STFNaoVaiNosCalar,Contas suspensas,0,0
Nossa mt mas MT OBG msm por JOGAR na minha cara que meu MLHR AMG confia mais em vc doq em mim e por me lembrar q eu sou uma total INÚTIL e insuficiente do krlh K K K   GRANDE DIA MEUS AMIGOS GRANDE DIA     Nmrl VTNC FDP,Não dá mais pra Maia segurar. Ou ele aceita o Impeachment do genocida ou não se elege mais NUNCA... #GovernoDeFraudes Coluna Econômica: as discussões bizantinas em torno da reforma fiscal  via,Contas suspensas,0,0
Presidente Bolsonaro testa NEGATIVO para o covid. Mais um dos milhões de recuperados do Brasil. Grande dia!,Alexandre de Moraes provoca perigosa escalada da censura. A pior ditadura é a do judiciário.  #STFVergonhaNacional,Contas suspensas,0,0
"A Globo ao vivo, triste, dando a notícia que o novo teste pra Covid-19 do presidente deu negativo. Já era esperado.  Grande dia!",Dor em todo meu corpo grande dia,Contas suspensas,0,0
Quando pedem AI-5 mas reclamam da Censura!!!,"Grande dia,dei um tchauzinho e um sorrisinho pra minha sogra e peguei o whats dela",Contas suspensas,0,0
"O fato é: No mesmo dia que soubemos que as meninas assinaram com a RCA, questionamos qual artista britânico da gravadora vocês tinham como referência de um artista grande. Resposta: Não existe. O Olly Murs saiu da Syco, também devido a gestão, e carreira só fez desandar com a RCA","já repararam que não tem nenhum grande gênio hoje em dia? pois é, é que eles tão se matando muito cedo.",Contas suspensas,0,0
sdds daquele dia q a gente pediu pizza e era pra vir um broto doce mas fizeram errado e veio uma grande acho q foi o melhor dia da minha vida,"Bom dia! em Cachoeirinha, Rio Grande do Sul",Contas suspensas,0,0
"A reação totalmente destemperada e ridícula dos nossos Jornalistas esportivos, revela o grande despreparo que tem com as críticas que vem recebendo. Se sentem no direito de criticar a tudo e a todos, mas não aceitam críticas a suas posições. Refletem a cada dia suas deficiências.","ROBERTO JEFFERSON SEMPRE DISSE Q O PT NÃO AMA O SER HUMANO, MAS SIM AMA UM ESTADO IDEAL, Q O POVO DO PT SÃO PROXENETAS DO PARLAMENTO.",Contas suspensas,0,0
"#FreedomOfSpeech Não vamos aceitar censura, hj são eles, amanhã somos nós.",Idiotas acham que combater fake news é censura.,Contas suspensas,0,1
"A Polícia Federal esteve agora na casa do humorista  Por ordem do ministro do STF, Alexandre de Moraes!   Querem nos calar!!",Os verdadeiros Fascistas estão comemorando a Censura da Toga gritando: GRANDE DIA! Canalhas Vagabundos!,Contas suspensas,0,0
n acredito fui ver aquele filme de bosta chorei igual uma desgraçada  minhas inseguranças em relação a namoro e etc só se fortaleceram grande dia vai toma no cu,23:59 = sou antifascista  00:00 = concordo com censura através do Estado só pq foram contra pessoas que discordo,Contas suspensas,0,0
"Motogpfoxsports Bom dia amigos do canal Fox Sports, Téo, vou reiterar o pedido pra vcs colocarem as fotos dos nossos ouvintes. Um grande abraço pra vcs Luiz Borges de Barra do Piraí RJ","Censura é quando um direito, uma liberdade civil é atacada. Os bolsominions não foram censurados pelo STF, eles cometeram crimes! E a história de bandido bom é bandido morto?",Contas suspensas,0,0
"Que delícia ver a esquerdalha fascista comemorando antes da hora Ver mes como o   comemorando antes da hora Relaxa ae fascistoides apoiadores da censura, assistam o vídeo q verão como vcs são burrinhos kkkkkk #Bolsonaro2022",A esquerda ta desesperada com o GRANDE DIA. Todos os cenários de pesquisas Bolsonaro ganha com grande margem. Kkkk,Contas suspensas,0,0
USE VPN onde a censura dos paises atrasados não alcança !  defende nossa Liberdade com os MAriners Corps !,O desembargador de Santos é o retrato da Justiça brasileira: 43 reclamações! Punição mais grave? Censura assalariada.,Contas suspensas,0,0
#STFVergonhaNacional Tá querendo o povo todo entrando lá e quebrando tudo né?  Só pode. Democracia é cada um falar o que quiser. Fdp #Bolsonaro2022,"Entre os perfis bloqueados estão o do presidente do PTB, Roberto Jefferson; dos empresários Luciano Hang, Edgard Corona, Otávio Fakhoury e Bernardo Küster",Contas suspensas,0,0
Censura: Twitter cumpre decisão de Alexandre de Moraes e retira do ar contas de Bolsonaristas,Comenta aqui quem quer ver todos os ministros do STF destituídos e presos. #STFVergonhaNacional,Contas suspensas,0,0
A CENSURA NAS REDES SOCIAIS JÁ   COMEÇOU E A PL 2630 AINDA NÃO FOI APROVADA IMAGINA QUANDO FOR... NÃO PODEMOS NOS CALAR! NÃO A CENSURA NO BRASIL!!!!!!! NÃO ESQUEÇA INSCREVA-SE NO CANAL PRECISO DA SUA AJUDA PRA GANHAR MAIS ALCANCE E VOZ... OBRIGADO!,"#STFVergonhaNacional Aprovação de Bolsonaro sobe, dólar cai, Bolsa acima de 100 mil pontos, Agronegócio bate recorde, 19 meses sem 1 único caso de corrupção no governo, obras entregues ao povo... E a oposição, facção do STF, imprensa corrupta... à beira de um ataque de nervos",Contas suspensas,0,0
"Mas quanto tempo fica preso hj em dia? Um dia? Talvez nem tanto. Roberto Jefferson, presidente do PTB, merece ser preso de novo  via",Nossa mt mas MT OBG msm por JOGAR na minha cara que meu MLHR AMG confia mais em vc doq em mim e por me lembrar q eu sou uma total INÚTIL e insuficiente do krlh K K K   GRANDE DIA MEUS AMIGOS GRANDE DIA     Nmrl VTNC FDP,Contas suspensas,0,0
Que aconteceu com o Bernardo Kuster gente?,#VozParaBernardoKuster Quando os bons se calam o mal prevalece,Contas suspensas,0,0
Escândalo incontido: Supremo censura bolsonaristas.  o brazil dos capa pretas.......,"Meu namorado evolui cada dia mais, como pessoa, como namorado, como profissional e etc... É muito bom saber que tenho uma porcentagem muito grande de participação.  Já diz aquela frase: “tem males que vêm para o bem.” Foi necessário ele passar por situações e pessoas ruins.",Contas suspensas,0,0
"Já passei na cota de raiva por hoje, e provavelmente deixei pessoas que eu gosto e admiro com raiva de mim também... Grande dia",muita luta depois eu e a esther ganhamo uma de fortnite grande dia,Contas suspensas,0,0
ROBERTO JEFFERSON: “OS 11 MINISTROS DO STF FORMARAM UMA ORGANIZAÇÃO CRIMINOSA” ===========,#VozParaBernardoKuster #STFVergonhaNacional #STFOrganizacaoCriminosa #AI5 #DitaduraDaToga não vão nos calar,Contas suspensas,0,0
"SAIBA TUDO SOBRE ALEXANDRE DE MORAES, É DE CA1R O QUEIXO!  via","É errado a suprema corte decidir qual informação pode circular no país, e começa pela inconstitucionalidade. Em que lugar do mundo a mesma pessoa, indicia, investiga e julga o processo? É isso que Alexandre de Moraes está fazendo hoje. E quem deve investigar o STF? Segue...",Contas suspensas,0,0
"A 'famosidade' de ministro semi deus, protagonista da ditatoga!!!","boa atuação do sinistro alexandre de  moraes do stf. deveria se chamar, RELANTE SEM MORAL ao usar uruturidade vossa excremencia irá tapar a boca de todos os 57 milhões que não gostam da forma como procede os 11 comunistas que atuam na suprema corte #STFVergonhaNacional",Contas suspensas,0,0
será que um dia eu me tornarei um grande gostoso,"Já passou da hora!!!  Roberto Jefferson, presidente do PTB, merece ser preso de novo  via",Contas suspensas,0,0
"Minha opinião sobre a censura de contas conservadoras no Twitter. Por mais que eu desconfie dessa manobra como um palanque político,por outro lado fica evidente como as liberdades individuais estão ficando escassas no mundo,ainda mais no contexto atual de engenharia social.",vamos  acabar  com censura no brasil,Contas suspensas,0,0
Alexandre de Moraes leva a RESPOSTA URGENTE de VlTlMA do STF.  via    CENSURA INSTALADA NO BRASIL         COMPARTILHEM,Perfis de bolsonaristas no Twitter são suspensos por determinação de Alexandre de Moraes,Contas suspensas,0,0
"GRANDE DIA pois mesmo com tentativa do cabeça de piroca tentar censurar os perfis estão ativa, por Mito derrubar todos nas eleições de 2022 segundo pesquisas feita por instituições petista/psolista e de ver os financiadores de homicida e traficantes comemorando atoa. kkkkkkkkkk",A CENSURA   NAS  REDES SOCIAIS JÁ COMEÇOU E A PL 2630 AINDA NÃO FOI APROVADA IMAGINA QUANDO FOR... NÃO ESQUEÇA INSCREVA-SE NO CANAL PRECISO DA SUA AJUDA PRA GANHAR MAIS ALCANCE E VOZ... OBRIGADO!,Contas suspensas,0,0
Absurdo a decisão monocrática de uma clara censura em arbitramento contra a nossa constituição !,Objetivos de muitos são ficarem ricos   Objetivos de outros é serem min. do STF  #VozParaBernardoKuster,Contas suspensas,0,0
"Bom dia é o caralho, excelente dia, grande dia, maravilhoso dia,último dia no caixa 24 é de glorificar a Deus.",Vocês reclama que censuraram a Sara Winter pedindo AI-5? Vocês são malucos?,Contas suspensas,0,0
Agora #VozParaBernardoKuster,Jô Soares entrevista Roberto Jefferson 05/07/2005  via,Contas suspensas,0,0
"Quanto você pensa que os ministros do STF não poderiam ser mais medíocres, eles vão lá e se superam...   Vamos destruir a grande mídia, sigam","As medidas extremas do STF refletem o grau de desespero diante da conscientização do povo. Sabe o que isto significa? ""Tá cada vez mais perto o dia em que corruptos do Senado/Congresso/judiciário irão implorar por um camburão de policia na porta de casa"". #VozParaBernardoKuster",Contas suspensas,0,0
"VENDO:    - fala de desenho o dia inteiro - tem várias personalidades, uma hora tá fofa e outra hora manda vc tomar no cu - tem um ego grande  - no fundo ela é legal  dúvidas chamar inbox",Pediam AI-5 e agora estão reclamando de censura este gado e alienado sem cerebro mesmo.,Contas suspensas,0,0
"M. de Assis não teria feito caricatura tão boa do empresário liberal BR quanto é o Véio da Havan. Roupa de Zé Carioca; nome da loja q lembra Cuba, mas faz ode à NY; e, por fim, o famoso “Liberalismo para os outros, passa a grana!”  72 Milhões do BNDES","Estamos vivendo sob o jugo de um #GovernodeFraudes, e a primeira delas foi ter ganhado as eleições bom base em fake news, enganando o povo brasileiro e disseminando o ódio entre as pessoas. #ForaBolsonaro #voltacpmidafakenews",Contas suspensas,0,0
AMIGO DO PEITO: Juiz manda soltar fundador da Qualicorp preso em operação da PF   #CensuraJamais #Censura #CensuraNao #STFVergonhaNacinal #Bolsonaro2022  #FechadoComBolsonaro #FechadoComBolsonaroAte2026,Estou revoltada!!!!!!   #VozParaBernardoKuster,Contas suspensas,0,0
sina joalin e sofya as filhas do bolsonaro com a sara winter,Escrever uma Lovesong foda mas não ter ninguém pra ouvir ela juntinho... grande dia,Contas suspensas,0,0
"Para quem está aí quietinho, achando que vai se safar da censura, e que acham que só perfis grandes foram derrubados hoje, aí vai o exemplo do perfil  que foi retido com pouco mais de 7 mil seguidores. Você será o próximo!","Censurar pessoas que explicitam suas opiniões assinando-as, qualquer um censura. Quero ver censurar os corajosos que se escondem no anonimato.",Contas suspensas,0,0
"""Deus quebre as mãos deles'' diz Roberto Jefferson","Nossa mano são quase 8h e minha mãe já me mandou a merda, grande dia",Contas suspensas,0,0
"Hora Conservadora 25 - Fundeb, Censura, Poder  via",Afaste-se de quem comemora censura. E desmascare-os sempre que possível.,Contas suspensas,0,0
E teu pai que chamava de censura a suspensao de conta bolsonarista,"É uma injustiça o , a  e a  não serem censurados pelo ministro da verdade Alexandre de Moraes, o que os outros fizeram que eles não?",Contas suspensas,0,1
caí no gemidão e acordei minha mae sem querer grande dia,"CENSURA DO STF: Twitter cumpre decisão do ministro do STF, Alexandre de Moraes e bloqueia contas de apoiadores do presidente Bolsonaro!",Contas suspensas,0,0
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Comunista defendendo a censura. Nada de novo por aqui.,Contas suspensas,1,1
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Eu não consigo ler isso sem passar raiva desse fdp!!! É isso mesmo que ele é: um FDP!!! Da pior espécie!!!,Contas suspensas,1,0
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Isso é total ditadura!! Mas e o executivo , não vai falar nada?? Este ""ministro"" do STF é um  CANALHA! #STFVergonhaNacional",Contas suspensas,1,0
"Hoje, 24/07, Fakhoury e demais investigados pelo inquérito das “fake news” foram surpreendidos com a suspensão de suas contas em redes sociais. Já existe um Habeas Corpus contra o ato praticado pelo Ministro Alexandre de Moraes sob a relatoria do Ministro Edson Fachin ...","... o PGR, Augusto Aras, já opinou pela concessão da ordem pleiteada para que seja desbloqueado os perfis de Fakhoury das redes sociais. A medida de bloqueio acarreta verdadeira censura por impedir a manifestação do pensamento de Fakhoury...",Contas suspensas,1,0
"É verdade que o Twitter derrubou várias contas de direita, entre elas: Roberto Jefferson, Allan dos Santos, Bernardo Kuster, Sara Winter... ?","Dessa vez a culpa não foi do Twitter, e sim do #STFVergonhaNacional",Contas suspensas,1,0
"Várias contas foram retidas do Twitter sob a justificativa de ""demanda legal"". , ,  e outros, todos defensores do governo e críticos do STF. Do que se trata? Não foram notificados de nada ainda. É o tal inquérito ilegal? Isso é censura!","CENSURA descarada! "" Tomar o poder é diferente de ganhar eleicao"" disse o ex guerrilheiro de extrema-esquerda... #STFNaoVaiNosCalar",Contas suspensas,1,0
"Podemos até usar este truque, mas precisamos lutar pela nossa liberdade de expressão! #VozParaBernardoKuster","Concordo, não podemos nos confirmar #VozParaBernardoKuster",Contas suspensas,1,0
"... o PGR, Augusto Aras, já opinou pela concessão da ordem pleiteada para que seja desbloqueado os perfis de Fakhoury das redes sociais. A medida de bloqueio acarreta verdadeira censura por impedir a manifestação do pensamento de Fakhoury...","...garantida pelo amplo sistema de liberdade de expressão.O STF já conferiu entendimento de que a liberdade de expressão goza de posição preferencial.Gritante a violação ao direito e livre manifestação pensamento com o bloqueio de contas das redes sociais, uma triste censura!!!",Contas suspensas,1,0
Liberdade de expressão! #VozParaBernardoKuster,Não vão calar a direita. #VozParaBernardoKuster,Contas suspensas,1,0
"Recentemente, por motivo de OPINIÃO E EXPRESSÃO, o Ministro Alexandre de Moraes mandou invadir e revistar, de novo,minha casa, na pequena comunidade onde vivo. Dois camburões na minha porta, o povo se aglomerou perguntando se eu seria preso novamente. Não perdôo a humilhação.","Perdoe mesmo não,  solte logo a  nos fdp do #STFVergonhaNacional.",Contas suspensas,1,0
O Twitter acabou de remover todas as contas de cidadãos comuns e jornalistas brasileiros conservadores. É o maior ato de censura já visto na história da humanidade!,Orações e Jejum. Porquê Deus é mais. #STFVergonhaNacional,Contas suspensas,1,0
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Momento sombrio! A sociedade precisa reagir!!! #VozParaBernardoKuster,Contas suspensas,1,0
"Os perfis do ,  (dentre outros) está liberado para quem vive fora do Brasil. Ou seja: a censura é apenas para brasileiros que vivem sob a ditadura.",Alterei a configuração para EUA e posso ver agora. #VozParaBernardoKuster,Contas suspensas,1,0
Liberdade de expressão! #VozParaBernardoKuster,Liberdade de expressão #VozParaBernardoKuster,Contas suspensas,1,0
"A censura ao Bernardo Küster é abjeta e inaceitável. Quando os tribunais começam a violar os direitos individuais mais básicos, é hora de a sociedade se unir e reagir. Os tiranos jamais podem se sentir confortáveis. #VozParaBernardoKuster","Ou reagimos agora, ou nos calarão de vez! #VozParaBernardoKuster",Contas suspensas,1,0
"E a ditadura do Judiciário segue firme, cada dia demonstrando mais e mais a sua tirania. Ou a sociedade reaje ou será totalmente subjugada.  #DitaduraDoJudiciario #DitaduraNuncaMais  #CensuraJamais  #STFVergonhaNacional",esse alexandre de morais deve ser preso imediatamente,Contas suspensas,1,0
"As contas censuradas hoje contam com mais leitores do que os grandes jornais e veículos da velha imprensa.  Ou seja, a decisão de bloquear essas contas equivale ao fechamento de jornais e televisões, goste você ou não das opiniões emitidas por tais perfis.  Censura abjeta!",É quem pode resolver ou acabar com mais essa censura????,Contas suspensas,1,0
"Me faltam adjetivos pra classificar a suspensão de contas em redes sociais APENAS de apoiadores do Governo.   Para os da esquerda que comemoram, lembrem-se que nada impede que isso aconteça com vocês a qualquer momento.   A censura é real.","impede, não é censura, esse criminosos não podem ficar falando merda e ficar impunes. beijo, morra cedo sua anta :)",Contas suspensas,1,1
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,#STFVergonhaNacional vocês desonram a democracia no país.,Contas suspensas,1,0
Vivemos em uma ditadura da toga #VozParaBernardoKuster,Bora lá. #VozParaBernardoKuster,Contas suspensas,1,0
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,"Vou guardar esse twitt, vai ser lindo ver a Manu chorando quando a censura chegar nela.",Contas suspensas,1,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Comunista sempre fica alegre com censura.,Contas suspensas,1,1
"A esquerda comemorando a CENSURA dos perfis de direita, a mesma que acusou o Presidente de ditador. Para eles é Grande dia hoje, mas amanhã não sera e vou adorar ve-los chorar, assim como o MBL chorou.","Conter mentiras não é censura, é justiça.  Xola menus",Contas suspensas,1,1
"O Twitter suspendeu contas  de Allan dos Santos, Bernardo Küster, Roberto Jefferson, Sara Winter  e até do Luciano Hang. Ao todo foram 16 perfis.  Ouço gemido e ranger de dentes e gritos de ""é ditadura do STF!""...  É música para meus ouvidos    Chola mais, gado!",Apesar da dor pela pandemia eu digo: grande dia.,Contas suspensas,1,0
"Graças aos perfis de bolsonaristas desativados no Twitter, “GRANDE DIA” chega aos Trending Topics",GRANDE DIA! O BRASIL CONTRA AS FAKE NEWS DOS MILICIANOS! O PRÓXIMO PASSO É PRENDER ESTES BANDIDOS CANALHAS! #ParabénsSTF #ForaBolsonaroEseuBandodeCriminosos,Contas suspensas,1,0
"Bernardo Kuster . Um Conservador legítimo, culto e leal. O que aconteceu com ele?  Apoia-se suspenso.  YouTube desmonetizado.  Facebook bloqueado.  Shadowban no Insta.  Inquérito ilegal.  Bem-vindo à RDSB - República da Ditadura Socialista Brasileira.","Todo apoio ao Bernardo Kuster! Atenção, galera! Poderia estar acontecendo com qualquer um de nós, mas ele foi escolhido como exemplo pros capa preta assustarem o resto das pessoas que ousarem mostrar a verdade. #VozParaBernardoKuster",Contas suspensas,1,0
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Nada mais normal: comunista celebrando a censura.,Contas suspensas,1,1
"Impedir os ativistas de direita de se manifestarem pelas mídias sociais é censura prévia. Uma coisa é investigar e eventualmente punir por aquilo que publicaram; outra, inteiramente diferente, é impedir que falem.","Uma linha tênue do limitar contas diante dos próprios efeitos colaterais dessas contas com a veiculação de informações confusas, fakes e absurdas. Ainda sim, seria uma censura, Pablo?!",Contas suspensas,1,1
Alguns perfis de maior alcance poderia organizar uma saída coletiva do twitter com data e hora. Assim mostrariamos nossa revolta ao q está acontecendo sobre os perfis que foram derrubados pelo STF .   #VozParaBernardoKuster,Teremos que fazer. #STFVergonhaNacional,Contas suspensas,1,0
Roberto Jefferson critica STF e ministros após bloqueio no Twitter,Essa desgoverno é um #GovernoDeFraudes,Contas suspensas,1,0
"Quem tiver alguma forma de contato com o Roberto Jefferson, peça a ele para criar outra conta que, pelo menos eu, terei o maior prazer em divulgá-la ao máximo que puder. NÃO IRÃO NOS CALAR, bando de ditadores comunistas, fascistas, discípulos d Stalin, Lênin, Hítler, Mao Tsé-Tung",#VozParaBernardoKuster Mude sua localização para Estados Unidos.. Vcs verão todos os derrubados.,Contas suspensas,1,0
"O Twitter bloqueou vários perfis bolsonaristas na tarde desta sexta (24), entre eles o do dono da Havan, Luciano Hang, da militante Sara Winter, do blogueiro Allan dos Santos e de Roberto Jefferson, presidente do PTB.","Allan não é blogueiro, é um jornalista, no mais isso é censura pura e explícita",Contas suspensas,1,0
"Mude a localização para acessar meus tweets: 1. Vá em Conta e Privacidade, 2. Clique em Conta, 3. Depois em Dados e Permissões, 4. E mude sua localização para os EUA. Aí você acompanha meus Tweets normalmente. Tente censurar o Tio Sam agora, Cabeça de Ovo! #VozParaBernardoKuster",Estamos juntos barbudo. Agora em Marte posso ver seus posts. #VozParaBernardoKuster,Contas suspensas,1,0
DERRUBARAM A CONTA DO ROBERTO JEFFERSON,"E de mais alguns patriotas que falam a verdade neste País, que denunciam os desmandos desses morcegos #VozParaBernardoKuster",Contas suspensas,1,0
Lamentável esquerda apoiar censura do twiter sobre qualquer tipo de discurso.,"A Esquerda é por natureza censora!  Censura é Esquerda! Esquerda é censura!  A Esquerda vive sob a adoecida lógica de Narciso.  ""NARCISO ACHA FEIO O QUE NÃO É ESPELHO.""  Tudo o que é feio para Narciso precisa ser ELIMINADO.",Contas suspensas,1,0
Liberdade de expressão! #VozParaBernardoKuster,"Estao nos censurando, o q o gov vai fazer? O q os 5 estrelas vão fazer? Vao pedir por favor? Ja teve gente levando choque na praia vao esperar matar o povo tbm na deculpa da pandemia? #VozParaBernardoKuster",Contas suspensas,1,0
Mude a configuração da sua conta p outro País q funcione de fato a Democracia. Os Patriotas Censurados estão ativos lá. #VozParaBernardoKuster,Eu alterei o País e agora posso ver ! #VozParaBernardoKuster,Contas suspensas,1,0
"Pegue o exemplo do Roberto Jefferson: é um cidadão que vem cometendo seguidos crimes contra a honra de diversas pessoas. Deve ser processado e pode ser condenado no penal e no cível, mas não vejo previsão legal que justifique cercear o seu livre direito de expressão.",Como assim - O senador censura sendo contra a censura? É isso que o projeto de vocês irá produzir no país.,Contas suspensas,1,1
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",Difícil #VozParaBernardoKuster,Contas suspensas,1,0
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Vamos ver se o clima vai melhorar quando a censura chegar aí.,Contas suspensas,1,1
Derrubaram a conta do Roberto Jefferson ?,"Ditadura do supremo!!Culpa do molusco cachaceiro e condenado, foi falar que temos um supremo acovardado, porém, só com a esquerda, já com a direita, ele está implacável. #STFVergonhaNacional",Contas suspensas,1,0
"Várias contas foram retidas do Twitter sob a justificativa de ""demanda legal"". , ,  e outros, todos defensores do governo e críticos do STF. Do que se trata? Não foram notificados de nada ainda. É o tal inquérito ilegal? Isso é censura!","Resta saber qual será o teor do ""textão"" que os Generais de pantufa farão - se é que farão, pra ""protestarem veementemente"" contra mais um abuso cometido no âmbito do #InqueritoIlegal do #STF que #Censura e persegue quem os critica?  #STFVergonhaNacional #CensuraNao",Contas suspensas,1,0
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,"Comemora censura sua comunistinha de merda, uma hora a água bate na sua bunda! O Brasil seria muito melhor sem lixos comunistas como vc! #STFVergonhaNacional",Contas suspensas,1,1
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Esse Alexndre de Moraes, e outros do STF (Sistema de Trambique Federal) Abusam da cara de todos os Brasileiros, ou nação acorda logo, ou quando acordar será tarde. #STFVergonhaNacional",Contas suspensas,1,0
SEXTA-FEIRA DA VERGONHA Alexandre de Moraes manda censurar perfis do jornalista Bernardo Küster (diretor do BSM) e vários outros conservadores. É a mais vasta operação de censura já vista na internet brasileira. #VozParaBernardoKuster,Não a censura e Sim a Liberdade!,Contas suspensas,1,0
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,E lógico que uma filho de uma puta comunista iria comemorar a censura né...vai lá agora já pode voltar pra colera do PT e do poste do Lula.,Contas suspensas,1,1
Testando. Baseei minha conta nos EUA. Alguém consegue ver ? #VozParaBernardoKuster,Ok! Deu certo! #VozParaBernardoKuster,Contas suspensas,1,0
"Ministro do STF censurando perfis na Internet por ""discurso de ódio""? Não importa quem seja o alvo, somos contra a censura!",", não é Censura. Não é Crime de Opinião. Liberdade de Expressão pressupõe Responsabilidade: ñ significa liberdade geral para destruir reputações, desinformar e ameaçar pessoas. Todos sabemos disso. Ñ há Direito Absoluto no Ordenamento Jurídico Brasileiro. Justiça feita!",Contas suspensas,1,1
"O incompetente Alexandre de Moraes segue a mesma narrativa da imprensa corrupta e não apresenta uma prova sequer contra os apoiadores do Presidente, aliás, o ditador aplica punição sem dizer o possível crime. É um moleque de toga.  #VozParaBernardoKuster",Não vão nos calar. #VozParaBernardoKuster,Contas suspensas,1,0
"A esquerda comemorando a CENSURA dos perfis de direita, a mesma que acusou o Presidente de ditador. Para eles é Grande dia hoje, mas amanhã não sera e vou adorar ve-los chorar, assim como o MBL chorou.","Combater a desinformação e evitar fluxo de Fake News e censura?  Engraçado, tavam pedindo Al-5 até uns dias atrás.",Contas suspensas,1,1
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Dá  uma olhada no vídeo  homofobico  que o Roberto Jefferson fez..se informe...pelo amor Deus  não  passe pano  pra essa falta de respeito.,Contas suspensas,1,1
Liberdade de expressão! #VozParaBernardoKuster,Precisamos nos unir e dizer não a censura!!!! #VozParaBernardoKuster,Contas suspensas,1,0
"""Tá lindo"" ver ESQUERDISTA IMBECIL comemorando a perseguição e a censura.  Isso diz muito sobre essa cambada   #VozParaBernardoKuster",O Lula já disse que se arrepender por não ter criado mecanismos de controle (censura); nenhuma surpresa.,Contas suspensas,1,0
"O que aconteceu com a página do Roberto Jefferson, pessoal??? Será que o STF mandou censurar!?!?",Da Sara winter também... Acho que tem dedo do careca aí...,Contas suspensas,1,0
"Várias contas foram retidas do Twitter sob a justificativa de ""demanda legal"". , ,  e outros, todos defensores do governo e críticos do STF. Do que se trata? Não foram notificados de nada ainda. É o tal inquérito ilegal? Isso é censura!","Quem melou a CPI da Lava-toga pela ""governabilidade"" hoje não pode reclamar de censura.",Contas suspensas,1,1
"Até quando iremos assistir inertes, atitudes arbitrárias querendo calar nossa liberdade de pensamento e expressão?","Essa pergunta faço faz tempo a várias pessoas. Os que podem fazer algo, de fato, se acovardam e só soltam notas de repúdio, como se esses integrantes do escritório do crime se importassem com isso. Eles rasgam leis e nada é feito, o que os incentiva a ir mais longe na censura.",Contas suspensas,1,0
