tweet_1,tweet_2,Class,Conflict_Caio,Conflict_Victor
"“Isso cansa!”, diz Mandetta em entrevista à Veja. Na verdade, Cansados estamos nós de você. Pega a melancia, põe na cabeça e vai fazer show em outro lugar. #TchauQuerido","Interessante!  Quando foi divulgado o escândalo da investigação daquele ministro suspeito de chefiar candidaturas laranjas , você NÃO se manifestou com a #TchalQuerido !  Agora se diz 'cansado' do Mandetta, só porque está prestando um EXCELENTE serviço na saúde?",1,1.0,1.0
"Em reunião com Bolsonaro, oncologista faz exposição e é sondado para o lugar de Mandetta",ATÉ UM CACHORRO É MELHOR QUE O MANDETTA.,1,0.0,0.0
"Mandetta, o Botafogo campeão e a Covid-19 | Lauro Jardim - O Globo",VAI VENDO IMPRENSA INÚTIL..,1,1.0,1.0
"Segundo o leitor(sic), Mandetta informou aos aliados que sua saída é certa. Acontecerá hoje ou mais tardar amanhã.  Como se sentem com esse anúncio, amigos?",Muita Tristeza !!! Muita !!!,2,0.0,0.0
"A Pepa quer a permanência de Mandetta. Pepa, Maia, Alcolumbre. Só a nata do Congresso.",Nata azeda. #ForaMandettaUrgente,2,0.0,0.0
"O ministro da Saúde, Luiz Henrique Mandetta disse nesta quinta-feira, 16, que a covid-19 irá marcar uma divisão histórica no Século 21.  #MeiaHora","""O ministro da Saúde, Luiz Henrique Mandetta disse nesta quinta-feira, 16, que a covid-19 irá marcar uma divisão histórica no Século 21. 'O século 21 começou. Antes da covid e após covid. Vai ser uma divisão histórica. Isso vai estar em qualquer livro', disse o ministro""",2,0.0,0.0
Sílvio Santos também indica nome a Bolsonaro para lugar de Mandetta,Roque ou Liminha,2,0.0,0.0
Demissão de Mandetta é rejeitada por 76% dos brasileiros,Ele vai trabalhar em novela da Globo.,2,1.0,0.0
Lula: Mandetta era um privatista do sistema de saúde | Revista Fórum,Lulão precisa aparecer mais pra esclarecer essa esquerda desesperada que já estava abraçando o Pau Mandetta...,2,0.0,0.0
Mandetta e sua política de isolamento estão longe de representar a visão única existente na comunidade médica. Recebi de um respeitado médico uma mensagem de desabafo justamente pq ele e vários pares estão revoltados com essa idolatria toda ao ministro.,Toda unanimidade é burra,2,0.0,0.0
E agora  ?,"#STFVergonhaNacional  #AbortoNao  MANDETTA CANALHA INIMIGO DO BRASIL  NHONHO BOTAFOGO MAIA FDP SAFADO TENHO NOJO DO STF PETISTA, bando de BOSTAS NOJENTOS",2,0.0,0.0
"MANDETTA  - contratou empresa que doou para a sua campanha - comprou itens superfaturados - não tem estratégia a não ser prolongar o isolamento  E agora mais essa!  Ah, mas querem que você acredite que ele vai cair porque BOLSONARO está com ""ciúmes"".  Pode acreditar amiguinho",Plasma é IMPORTANTE na testagem PRA CURAR ou CRIAR VACINA ou estou enganada?  NÃO SABIA dos problemas que desde 2017 JÁ ROLAVA no  ?,2,1.0,0.0
Mandetta gastando 25 milhões com gel pra nego dar a bunda é foda Mais foda ainda o presidente não ver isso aí Vai deixar pra mandar o cara embora agora com a mídia mamando ele,"1- São 25 milhões de UNIDADES de gel, no valor de R$ 4 milhões   2- O Mandetta n teve ação direta na renovação desse contrato (é o mesmo q distribui camisinha etc)  Mas como bolsonarista é desonesto, vai espalhar que cara foi lá e resolveu torrar R$ 25 milhões pra galera dar o cu",2,1.0,1.0
"Para surpresa de ninguém, o boato que deputados bolsonaristas e blogueiros de crachá estão espalhando hoje é MENTIRA. 25 milhões é o número de unidades do lubrificante distribuídos.","A fritura do Mandetta começou do jeito mais eficiente possível, seguindo a receita acusação de corrupção +”desvio"" moral",2,0.0,0.0
Sílvio Santos também indica nome a Bolsonaro para lugar de Mandetta,Imagina quando algum professor precisar explicar o Brasil de 2020 em uma sala de aula,2,0.0,0.0
Favorito à sucessão de Mandetta já ganha apelido: “Cocheiro do vampiro”,Sera a cara!!,2,0.0,0.0
"De acordo com a nova Pesquisa do Atlas, Mandetta tem aprovação de quase 80% dos entrevistados. Diante desse número e se o presidente Lula não puder concorrer, vocês votariam em quem para presidente?","1• ERRO”PRESIDENTE LULA???? NÃO,  P R E S I D I Á R I O , pesquisa de canhota, outra coisa “ SE” tb errado PRESIDIÁRIO NÃO CONCORRE À ELEIÇÕES, só se for pra chefe de ala presidiária",2,1.0,1.0
"Homem fraco e de péssima índole, permitiu que a ganância lhe tomasse por completo e passou a se achar o cara mais importante do país. Um tolo, na realidade.",Fraco  Péssima índole  Ganancioso  EGO bem MAIOR que o COVID-19  Oportunista Imbecil? SONHO secreto: governar os brasileiros,2,0.0,0.0
Mandetta diz que vermífugo Anitta é o ‘remédio misterioso’ anunciado por Pontes como solução para coronavírus,"É cloroquina, é vermífugo... In vitro matam o vírus. Água e sabão tb mata o vírus! Se pra sair testando em humanos qq coisa q mata o vírus, pq não testar pílulas de água e saponáceo tb?",2,0.0,0.0
"Em reunião com Bolsonaro, oncologista faz exposição e é sondado para o lugar de Mandetta","ser ministro do bolsonaro é a mesma coisa que ser técnico de futebol no brasil, se deixa a diretoria instisfeita é mandado embora",2,0.0,0.0
"A maioria esmagadora dos brasileiros é contrária à demissão de Mandetta: 76,2% dos entrevistados discordam do afastamento do ministro da Saúde, segundo pesquisa realizada pelo Atlas Político. Vc concorda com o resultado da pesquisa?   via",Não! eu acho que já era para ter sido demitido a muito tempo...,2,1.0,0.0
"“Eu escolhi minha equipe por currículo..... ” “Nós temos a defesa da vida, a defesa do SUS e a defesa da ciência” Luiz Henrique Mandetta , Ministro da Saúde do Brasil.",E você acreditou?!,2,1.0,1.0
Gabarito Mandetta: Alguém sabe? 1. O No. de curados e o que os curou? 2. O No. de infectados? 3. O No. de novas UTIs concluídas? 4. O No. de pessoas internadas? 5. O % de ocupação dos novos leitos? 6. O No. de hospitais com 100% de EPIs? Nem me lembrem que houve o Mandetta.,Responde aí,2,0.0,0.0
Sílvio Santos também indica nome a Bolsonaro para lugar de Mandetta,Liminha,2,0.0,0.0
"Cancelar o Carnaval teria sido medida adequada, diz Drauzio // Não diga! Olha, eu não sou médico, mas essa estava meio fácil de supor...","O senhor Drauzio Doria Varella, (não pode ser considerado médico é igual ao Mandetta). Esta numa fase que eu chamo de Caetano Louco Veloso! (Não se lembra mais de letras de musica, quem é o compositor, como tocar um instrumento). Esquecidinho... Esquecidinho. Eu, hein!",2,0.0,0.0
"O Brasil passa por uma pandemia e a preocupação do presidente é como tirar o ministro da Saúde, porque a atuação da pasta tem mais apoio do que o presidente Jair Bolsonaro. Isso mostra a qualidade do governante.",O #Brasil passa por uma pandemia é tem um monte de porta vozes da esquerda parasita que fica dia e noite vendo o que o #PR  . Isto deve ser fetiche!,2,1.0,1.0
"Segundo o leitor(sic), Mandetta informou aos aliados que sua saída é certa. Acontecerá hoje ou mais tardar amanhã.  Como se sentem com esse anúncio, amigos?",Ouvi um amém igreja????,2,0.0,0.0
Mandetta e sua política de isolamento estão longe de representar a visão única existente na comunidade médica. Recebi de um respeitado médico uma mensagem de desabafo justamente pq ele e vários pares estão revoltados com essa idolatria toda ao ministro.,Uma coisa realmente preocupante é ele dizer na live que tá a 80 dias trabalhando ininterruptamente.   Queria saber p q ele esperou o carnaval passar p junto com os governadores tomarem as medidas de isolamento?,2,0.0,0.0
"CAI A MÁSCARA DO ""HERÓI""   Luiz Henrique Mandetta, a frente do Ministério da Saúde, contratou itens superfaturados (alguns três vezes mais caros do que o preço normal) e comprou utensílios de higiene médica de uma empresa pertencente a um doador de sua campanha de 2014.",E mais denuncias,2,0.0,0.0
"URGENTE - CNN CORTA ENTREVISTA DE CARLA ZAMBELLI A deputada respondeu todas as perguntas. De repente, foi pedido que ela apresentasse os erros de gestão de Mandetta. A deputada começou a apresentar vários erros que não tinham como ser contestados. A CNN ENCERROU A ENTREVISTA.",CNN GLOBO BAND E ASSOCIADOS CHINESES SÃO  FARINHA COMUNISTA    e todos políticos e pessoas q estão c   não deviam dar entrevistas p COMUNISTAS  FOI 1 TREMENDA PUTARIA D CNN + ACHEI NORMAL VINDO D PILANTRAS CANALHAS FDP,2,0.0,0.0
Mandetta liberou 25 milhões em LIBRIFICANTE ANAL. É mole?,"VAI NO HOSPITAL  ,AGORA.TEM CAMISINHA .MAS NÃO TEM ÁLCOOL GEL.  DESCOBRE QUEM  FORNECE CAMISINHAS,PARA MINISTÉRIO  DA SAUDE.",2,0.0,0.0
Bolsonaro vai sendo descascado na mesma cozinha em que frita Mandetta   via,Tá passando a hora de começar a ser feito tbm,2,0.0,0.0
Começou a segunda fase de vacinação contra a gripe. Quem faz parte do público prioritário deve ir ao posto de saúde com a caderneta de vacinação. Saiba mais em  #VacinaBrasil,É incrivel . Entrei nos comentários deste post para analizar se o Mandetta  tinha algum apoio. E me surpreendi. Kkkk ele tem 10% de apoiadores petistas q jamais o apoiarão no futuro.,2,0.0,0.0
"“Eu escolhi minha equipe por currículo..... ” “Nós temos a defesa da vida, a defesa do SUS e a defesa da ciência” Luiz Henrique Mandetta , Ministro da Saúde do Brasil.",Kkkkk fdp INSTALOU a Ditadura da OMS Chinêsa,2,1.0,1.0
“Se Mandetta sair acaba o isolamento social?”  Veja o comentário do CAIO COPPOLLA  hoje (15 ABR) a essa pergunta.  Assista e tire suas conclusões.  #BolsonaroEstavaCerto,Caio Coppolla como sempre genial nos seus comentários,2,0.0,0.0
Que história é essa que Annita além de verme mata o Covid? Eu começou a tomar antes de virar modinha,O astronauta que falou . Mandetta riu,2,0.0,0.0
Mandetta MuitaTretta  GRAVÍSSIMA DENÚNCIA Ministro da saúde Henrique Mandetta teria comprado filiação partidária com dinheiro destinado ao combate ao covid-19.    #FicaEmCasaMandetta,Se formos atrás de quem faz oposição ao presidente é sempre assim: negociatas nebulosas orbitam em torno dos trabalhos que desenvolvem.,2,0.0,0.0
"Alinhado ao DEM e Maia, Mandetta está com os dias contados no Governo, que já pensa em substituto alinhado aos interesses do povo brasileiro. Manifestação no DF pede a retomada da economia e fim do isolamento. Povo brasileiro apoia Bolsonaro. #BolsonaroTemRazao  #ForaMandetta",...faz muito tempo  #STFVergonhaNacional,2,0.0,0.0
"Até vcs antagonista ? Parecendo a folha que deu hadaad presidente do brasil , vergonha de imprensa","MANDETTA APOIOU A PEC DOS GASTOS QUE RETIROU 22,5 BILHÕES DA SAÚDE.  Você vai compartilhar para que caia definitivamente a máscara do queridinho dos opositores, né?!",2,0.0,0.0
"O ministro da Saúde, Henrique Mandetta, disse há pouco que a troca de comando na pasta deverá acontecer entre hoje e amanhã.",Se é por falta de adeus...,2,0.0,0.0
"Até vcs antagonista ? Parecendo a folha que deu hadaad presidente do brasil , vergonha de imprensa",Esse Mandetta é uma caixinha de surpresas!aff#ForaMandetta,2,0.0,0.0
Mandetta afirma a deputados que será demitido até amanhã,MANDETTA  VTNC,2,0.0,0.0
"Segundo o leitor(sic), Mandetta informou aos aliados que sua saída é certa. Acontecerá hoje ou mais tardar amanhã.  Como se sentem com esse anúncio, amigos?","Mandetta é um ENGANADOR. Já devia ter sido DEMITIDO. Tem outro objetivo e não é alinhado com o presidente. Ele,  não sabe o que é ciência com visão sistêmica. É um INCOMPETENTE ou MAL INTENCIONADO...",2,0.0,0.0
"Filha de Mandetta era advogada de um grande escritório, quando o pai assumiu o Ministério, em seguida assumiu a Unimed RJ e a Nacional. Mulher de Mandetta é nomeada em Brasília para Secretaria da Saude no DF -",A família vai bem obrigado!,2,0.0,0.0
"O Brasil passa por uma pandemia e a preocupação do presidente é como tirar o ministro da Saúde, porque a atuação da pasta tem mais apoio do que o presidente Jair Bolsonaro. Isso mostra a qualidade do governante.",E o seu comentário mostra a qualidade de profissional em você se transformou. Lamentável e frustrante.,2,1.0,1.0
Mandetta avisa equipe que será demitido e que Bolsonaro procura substituto -,"#foramandetta picareta, bagrão ensaboado desde a prefeitura de Campo Grande... Sua conversinha fiada igual a da maléfica turma do DEM não engana mais ninguém !!! Ele falou dos riscos da cloroquina, o malandro esqueceu de quantos ela curou... Nunca leu alguma bula de remédio???",2,0.0,0.0
"Planalto investiga assessores de Mandetta e prepara dossiê, diz revista",Milícia age como milícia.,2,0.0,0.0
"""Mandetta era um jogador de futebol desconhecido, mas que, um dia, fez um drible que foi destaque no Fantástico. Nunca fez um gol na carreira, mas virou ídolo."" Leia mais em:",E o problema que ele se acha craque. Vamos ver que vai comprar essa enganação,2,0.0,0.0
Mandetta liberou 25 milhões em LIBRIFICANTE ANAL. É mole?,Explica isto melhor Ítalo Lorenzon,2,0.0,0.0
"Mandetta citou reunião que teve com médicos Nise Yamaguchi e Luciano Azevedo, no Palácio do Planalto, e na qual o ministro se disse pressionado pelos profissionais a alterar o protocolo do Ministério da Saúde para uso da hidroxicloroquina:",revelou os dois médicos aí ó,2,0.0,0.0
Tag sensacional!!!!  #FicaEmCasaMandetta,"#FicaEmCasaMandetta  #STFVergonhaNacional  #AbortoNao  MANDETTA CANALHA INIMIGO DO BRASIL  NHONHO BOTAFOGO MAIA FDP SAFADO TENHO NOJO DO STF PETISTA, bando de BOSTAS NOJENTOS",2,0.0,0.0
"Estão chegando hoje (16/04) os primeiros profissionais de saúde voluntários da Força Nacional do SUS que vão reforçar o atendimento em Manaus (AM). Ao todo, o  enviará cinco médicos e 12 enfermeiros de: RJ, GO, DF, MG, SP e TO.  Saiba mais:",MANDETTA vai ser demitido porque está fazendo um ótimo trabalho e não puxa o saco do Presidente. Muito triste isso.,2,0.0,0.0
"O ministro da Saúde, Luiz Henrique Mandetta, participou de um webinar para falar da pandemia de coronavírus e avisou que “deve ocorrer uma troca no ministério ainda hoje, o mais tardar amanhã”. ""Vai se concretizar"", confirmou Mandetta",Consistência.... Não temos,2,0.0,0.0
