tweet_1,tweet_2,Tema,Class,Conflict
"#AbortoSim KKKKKK so pq eu apoio o aborto n significa q eu qro abortar seus mentes fechadas do caralho, so quero q a mulher q queira abortar tenha direito e segurança ao fzr isso, se chama sororidade e empatia, coisas q a maioria do povo brasileiro não tem",Errado não tá..  #AbortoSim #AbortoNao,Aborto,0,0
eu tô rindo tanto com esses bagulho kkkkkkkkkkkkk vsf  #AbortoNAO,#AbortoNao  SIM A VIDA E NÃO AO ABORTO!!,Aborto,0,-1
"Temos uma suprema corte assassina, no meio de uma pandemia onde aspirantes a  ditadores  falam em preservar vidas, aí vem uns parasitas do STF querer meter o aborto guela abaixo dos cidadãos de bem. Vão a merda STF.  #AbortoNao",Eu não a favor e não faria #AbortoNao porém existem o livre abitrio e nesse caso sou a favor da legalização #Abortosim,Aborto,0,1
"Todo mundo que apoiava a escravidão era livre, todo mundo que apoia o aborto já nasceu.   Falam em ""aborto seguro"". Pergunto, para quem? Afinal, o bebê sempre morre. #AbortoNao","Mas é claro q é pra mata o feto, se fosse pra deixar vivo a mulher n ia aborta",Aborto,2,1
#AbortoNao Diga não!!!,"Mano, tava vendo essa hashtag #AbortoNao e ela é tão ridícula quanto absurda.   #AbortoSim  #AbortoSim  #AbortoSim",Aborto,0,1
"Nenhuma sociedade civilizada permite que um ser humano intencionalmente prejudique ou tire a vida de outro sem punição. O aborto não é uma forma de contracepção, mas assassinato. Quem defende essa monstruosidade está fazendo apologia e deve responder criminalmente. #AbortoNao!",Não poderia concordar mais. É assassinato de bebês. #AbortoNao,Aborto,1,0
"#AbortoSim  Mas quanta pretensão  Vocês nem sabem se vão sobreviver ao COVID-19, quiçá engravidar pra depois abortar  Faz-me rires baldes",Na hora de sentir o leitão quente na barriga é bom né ? Assassina #AbortoSim,Aborto,0,0
GLOBOBELEZA PREFERIU COLOCAR PILHA NA FESTINHA DE M...BOTAR O PAÍS EM RISCO P/ EMBOLSAR GRANA DA PUBLICIDADE DA CERVEJARIA AMBEV  #FicaEmCasaMandetta #coronavirus  #Covid_19  #AbortoNao  #ForaMandetta #PrimeiroDeus    #STFVergonhaNacional,"Mano, q q  tu tem a ver com o filho da mulher? Cuida do seu próprio útero #AbortoSim",Aborto,0,0
"Defender o #AbortoNao você não salva ninguém. Entenda que o aborto já existe e se a mulher quiser fazer ela o fará, o que elas querem é apenas a legalização de algo que mata várias todos os dias.  Estão atrasando algo que um dia será legalizado, e vocês sabem disso... #AbortoSim","""Tu formaste o íntimo do meu ser e me teceste no ventre de minha mãe.""  Respeite a vida!   #AbortoNao",Aborto,0,1
“DEIXE-ME VIVER”  TODAS AS VIDAS IMPORTA / ALL LIFE MATTERS (no to abortion)  #AbortoNao,"#AbortoNao e agora, se morre o vírus é letal,  se ficarem vivos o vírus é só uma gripizinha,  se tomarem a hidroxicloroquina, Bolsonaro tem razão.",Aborto,0,0
Se não quiser é só não abortar simples #AbortoSim,"só lembrar que ninguém é a favor do ATO do aborto, mas sim da LEGALIZAÇÃO dele. muitas mulheres em situação de vulnerabilidade social morrem em clínicas clandestinas e é isso que a legalização visa evitar #AbortoSim",Aborto,0,0
Governador de São Paulo utiliza decreto de calamidade pública para dispensar licitação de RADARES no estado de São Paulo! É inaceitável que  utilize essa crise para alimentar a indústria da multa em nosso estado.   É uma vergonha para São Paulo! #ForaDoria,. Dória é um traíra almofadinha e mau caráter. O bom dessa crise é que abriu os olhos do povo. #ForaDoria. #AbortoNao #AbortoNunca.,Aborto,2,0
Todos que são a favor do aborto já nasceram. Não mate uma uma pessoinha indefesa. #AbortoNao,#AbortoSim   Brasil proíbe: agora está tudo resolvido  Clínicas clandestinas:,Aborto,0,-1
"a descriminalização do aborto é pra que ele seja feito de forma segura, vc sendo a favor ou nao ele vai continuar sendo feito, caralho  #AbortoSIM",As tags #AbortoSim e #AbortoNao viralizaram no Twitter  O que vcs acham,Aborto,0,0
"aborto NÃO é uma questão religiosa e moral, é dar as mulheres direito sobre seu corpo e sua vida, é defender mulheres negras e pobres de abortos clandestinos pq eles acontecem e muito, é uma questão de SAÚDE PÚBLICA. NOSSOS ÚTEROS SÃO LAICOS. #AbortoSim",Um crime contra a VIDA. #AbortoNao,Aborto,0,1
Sejam felizes com TODAS as escolhas que vcs tiverem #AbortoSim,#AbortoSim Aborto seguro para as mulheres. Aborto não é nenhuma outra questão senão unicamente saúde pública.,Aborto,0,0
#AbortoNao  Aborto não,Aqueles lixo que sai matando estudantes nas escolas deveriam fazer isso em clinica de aborto! Belo e moral. Só poupar as faxineiras e tal. #AbortoNao,Aborto,0,0
uma bacteria fossilizada em um cubo de silício em marte é vida mas um embrião ligado as funções vitais do corpo de uma mulher não? #AbortoNAO,"A mesma turminha do "" mais amor, por favor"" "" Fique em casa, preserve a vida"" é a mesma que vem defendendo o aborto aqui no Twitter . #AbortoNao",Aborto,0,0
"Momento desapropriado com desculpas previsíveis para o stf decidir sobre o aborto, mas segue nossa opinião! #AbortoNao #AbortoNunca",#AbortoNao nessas horas que dá vergonha de ser homem... só homem falando merda nessa tag,Aborto,0,1
"#AbortoNao Engraçado que vocês só se importam com as crianças, enquanto estão na barriga. Depois fingem que elas não existem, apóiam trabalho infantil, chamam de vagabundos, e se entram no mundo do crime por causa da vida merda que teve, querem a morte deles. #AbortoSim por elas.","Aborto envolve muito mais coisas...fora que só a mulher tem direito de opinar, ""aí não usou camisinha"" GENTE TODOS OS MÉTODOS NAO SÃO 100% EFICAZ ENTÃO NEEEE, além deq uma coisa que precisa parar urgente é envolver religião c questão social. Aborto iria sim melhorar muitas coisas",Aborto,2,0
#AbortoNao é decisão de ninguém além da mulher que está considerando.,#AbortoSim #AbortoNao  É gente eu só sou a favor a legalização do aborto em casos bem específicos e complexos como por exemplo A mulher está gravida e não quer ter o filho,Aborto,0,0
Não há nenhuma mãe ou pai de filho com zika tuitando #AbortoNao. Fim.,"#AbortoNao #AbortoSim  Gente de vdd, bora cada um cuidar da própria vida e parar de encher o saco ? Tipo de vdd mesmo, n quer ter filho usa camisinha é os mercados contraceptivos, n são 100% mas a probabilidade de erro é quase 1% então tipo, Ceis tem que ser muito fudido  pqp",Aborto,0,1
Aborto não é método contraceptivo!antes de escolher seu macho escroto se proteja #AbortoNAO,"Respeito sua opinião, mas acho uma opinião burra",Aborto,2,1
"Bem interessante ver o pessoal a favor do isolamento social para salvar vidas, ser a favor do aborto. #AbortoNao",Já terminou de tweetar #AbortoNao homem branco favorável ao porte de armas?,Aborto,0,1
"Acho que devemos pensar nos dois lados da moeda , porque talvez você não queira , mais talvez o pai quer  ou pode ser totalmente ao contrário , não vamos generalizar gente , acho que cada um tem que ter sua opinião depende de qual seja ela , briga por isso é ruim pra vc#AbortoNao","o corpo,a vida é da criança nao é direito da mãe decidir isso ok?#AbortoNao",Aborto,0,1
"- Apesar de Cientistas Esquerdistas Comunistas das Federais confirmarem que a Cloroquina não é eficiente contra o Corona vírus! - Devo lembrar a todos, que as primeiras naves a pousarem na lua, usavam cloroquina como combustível! - Explica essa cientistas! #FatosCloroquina","Senador  em um ato terrorista e ditatorial ─ afinal ele é fiel as suas raízes marxistas ─ quer tirar do indivíduo a possibilidade de escolher se quer ser tratado ou não com a cloroquina, nos primeiros sintomas de vírus chinês. #PerigosaSociedadeDemoníacaBrasileira",Cloroquina,0,0
"Doria disse que SP não vai seguir o protocolo do ministério da saúde para receitar cloroquina no inicio dos sintomas de covid-19. O sujeito agora além de ditador, também é um genocida.","O negócio dele é filmar suas coletivas para usar na campanha em 2022. Aumentar o número de mortos , para usar na campanha e o que ele fez. Lógico de certo.  Porquê arrebentar a economia ele vai omitir com certeza.",Cloroquina,2,0
Qual é a cloroquina da sua profissão?,As pessoas perguntando vc sabe chorar? Quando vou te ver na Globo?,Cloroquina,2,0
Qual é a cloroquina da sua profissão?,"A propria, junto com “tem dipirona generico sem dipirona?”",Cloroquina,2,0
"O MS muda o protocolo e recomenda o uso da cloroquina e hidroxicloroquina. No documento, o próprio governo afirma que não há garantia de cura e que o medicamento pode até levar à morte. O pior de tudo é o paciente ter que assinar um termo de consentimento.",Esse governo é realmente de matar!,Cloroquina,2,0
"“Ainda bem que a natureza criou esse monstro chamado coronavírus para que as pessoas percebam que apenas o Estado é capaz de dar a solução”. Lula, hoje. “Quem é de direita toma cloroquina, quem é de esquerda, tubaína”. Bolsonaro, hoje também.  Meu ouvido não é penico, senhores.","Doe os ouvidos, quando essas duas aberrações abrem a boca!",Cloroquina,2,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Esse é o fracassado candidato a Presidência... Ele quer proibir você de optar por tomar a Cloroquina....  Lembre que esse ser... é do  mais um partido a ser boicotado nas próximas eleições...  #BolsonaroTemRazao  PSDB de  Não se esqueçam...,Cloroquina,2,1
"Enquanto grandes líderes fazem grandes discursos em defesa da saúde da população, com palavras buscadas na ciência, aqui o Bozo, para defender, a #Cloroquina usa uma frase de para-choque de caminhão, algo do tipo ""pior do que perder é nunca ter..."" #ImpeachmentdoBolsonaroURGENTE",Caralho eu acordei MT engraçado hj Qm for de direita toma cloroquina e quem for de esquerda toma tubaina,Cloroquina,0,0
"Entidades médicas já se posicionaram contra a medida e a OMS, quando questionada sobre a decisão do governo brasileiro, reafirmou que além de não ter eficácia comprovada, a cloroquina pode causar efeitos colaterais graves.","Eu já havia me arrependido de ter votado em você a 8 anos atrás, com esta sua atitude, impiedosamente comunista, realmente você nunca mais terá meu voto! Você pensa que é quem? Caso vc contraia o vírus, correrá para o Albert Einstein, para tomar HCQ, não é? E o pobre? HIPÓCRITA.",Cloroquina,2,1
"Serra propõe projeto de decreto que suspende novo protocolo da cloroquina    QUANDO MENOS SE ESPERA, SERRA APARECE... E OS PROCESSOS CONTRA ELE, COM A GRAÇA DA JUSTIÇA,CONTINUAM ENGAVETADOS!","Falta aparecer a Marina,calma,ela vai se superar,e além de pedir pra cancelar o protocolo,ela vai pedir a prisão do bolsonaro,e dos médicos ,que derem a cloroquina.kkk",Cloroquina,1,0
Qual é a cloroquina da sua profissão?,Jornalismo não precisa de diploma / professor é tudo vagabundo,Cloroquina,2,0
"Se a cloroquina der certo, foi graças ao Bolsonaro, se der errado, foi vc que assinou o termo de consentimento.","Não tem nenhum risco, gente!  Dá errado.",Cloroquina,2,0
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.",Essa é a mídia que mata sem remorso !!,Cloroquina,2,0
"Bolsonaro: ""Direita toma cloroquina e esquerda toma Tubaína""  Lula: ""Ainda bem que a natureza criou o monstro chamado coronavírus""  As frases e a realidade do País comprovam que devemos escolher lideranças éticas, equilibradas e competentes. Chega da busca de salvadores da pátria",Se você não quiser tomar cloroquina nem tubaina vc toma o que então seu insentão ?,Cloroquina,1,1
"Se vc encontrar alguém que diz que a cloroquina ou hidroxicloroquina não vai curar quem estiver com o virus, mostre isto  #BrasilComBolsonaro",Médico se cura com a tal cloroquina. Mas ela não presta pro povo. Alguma coisa tem de estar por baixo disso daí!,Cloroquina,2,0
Deflação é bom.,"Sobre deflacão, é compreensível. Sobre a cloroquina, não tem estudo demonstrando a eficácia direta da mesma sobre o vírus em seu estágio inicial? (Mesmo um estudo da USP, se não me engano)",Cloroquina,1,0
"""Seja bobo mas não seja besta"" (ditado mineiro). Por amor ao seu coração e pela clareza de sua visão nunca, jamais faça uso do medicamento Cloroquina. Médicos e cientistas afirmam sobre sua ineficácia qto à Covid 19.",Militalizaram o fake tbm?Militar nomeado no SUS publicou fake news sobre cloroquina e ofendeu OMS  via,Cloroquina,0,0
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .",A cloroquina não é de esquerda e nem de direita. É uma esperança para todos nós.,Cloroquina,2,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Vai a  serra ninguém é obrigado a tomar, toma quem quer, não gosto de desejar o mal de ninguém, mas gostaria de ver pessoas como esse senhor pegar o vírus chinês, só pra ver se não iriam tomar a cloroquina.",Cloroquina,1,1
"O asno tentou MODIFICAR a bula da cloroquina? E isso não estarrece o mundo? É de uma gravidade tão gigantesca que devia bastar, mas pelo visto não basta... só notinhas e repúdio e nada mais.",Ainda mais depois do vídeo da bióloga pesquisadora desmontando os médicos em entrevista na CNN. O cara usou dinheiro público pra fabricar a tal da Cloroquina e agora que enfiar no povo.,Cloroquina,1,0
"A Justiça nega a divulgação do receituário do gov socialista e tirano do estado de Pernambuco, mas obrigou o presidente  a divulgar o resultado dos seus exames e laudos que atestavam a não contaminação por Covid 19.   Alguém duvida que tem cloroquina receitada aí?",Mostra a receita  qual o medo seu fuleiro? #EuApoioBolsonaro,Cloroquina,2,0
"Alô irmãos(ãs), paulistas. O governador do estado de vocês, disse que não permitirá a distribuição da Cloroquina no Estado de São Paulo. SAIBAM: a decisão de usar ou não o medicamento, tem que ser única e exclusivamente de VOCÊS. NÃO DESSE PUTO aspirante a ditador! LEVANTA SP.",Ditadorzinho de bosta,Cloroquina,2,0
"Mesmo que quiséssemos, sabe quais são os problemas para prescrever Cloroquina COM SEGURANÇA em todo o país? Segue esse fio e acompanhe a história de Seu Jair, um paciente hipotético do mundo real. (Fio Hipotético tá? Não jogamos nossos Diplomas no lixo ainda não)",Olha o fiozinho aí pra vcs #foracloroquina,Cloroquina,2,0
"Caralho, o Mandetta tá falando que o Bolsonaro queria que ele assinasse um documento pra mudar a bula da cloroquina NA ANVISA!","Lembrou agora, foi?",Cloroquina,2,0
Qual é a cloroquina da sua profissão?,"Profissão 2: modelos são só Matemática, não é Ciência ¬¬",Cloroquina,2,0
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .","A hidroxicloroquina só faz mal no Brasil, ou melhor, na canhota brasileira.",Cloroquina,2,0
a criança chata do cuscuz com ovo é bolsominian ainda,esse mlk nao deve saber nem é oq é cloroquina meu Deus do céu alguém precisa parar os pais tóxicos,Cloroquina,2,0
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”",Eu vou rir muito quando a mídia tiver que desfazer toda essa fala sobre cloroquina... Vai ser ilarário,Cloroquina,1,1
"Se Cloroquina fosse a solução, o mundo inteiro não estaria gastando milhões de dólares em pesquisas. Mas o imbecil do Bolsonaro e sua claque acham que o problema é com ele.","Nao,nao existe provas que a #Cloroquina é a cura,mas tu tomava chá de bordo quando ficava doente; a ciência provou que curava/aliviada a doença? Nao,mas tu tomou ne? #COVIDー19 #Bolsonaro",Cloroquina,0,1
"Bolsonaro quer liberar o uso da cloroquina para pacientes com covid-19, você é a favor ou contra?","Mais uma coisa que a maioria do povo mimimi de ser perigoso ou não... Cloroquina já é usado no tratamento a malária há 70 anos Ou seja não faz mal.,.",Cloroquina,1,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Não usem mascaras pessoal. A OMS hora recomenda, hora diz q não é eficaz",Cloroquina,2,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Responda aí,se caso o Sr. contraia o covid-19, tomará ou não o cloroquina?",Cloroquina,1,1
#grandedebate médicos de hospitais privados usam cloroquina e azitromina em larga escala. Estão errados?,"Em que momento surgiu a Cloroquina? Quais pacientes foram CURADOS do covid-19 pelo uso do remédio? Por que outros países não utilizam no tratamento?  Alguém sabe me explicar, tô meio confusa aqui.",Cloroquina,0,0
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK MINHA MAE COMPROU CLOROQUINA KKMMMMMMMMMMKK,vei mostra aquele video do menino do cuscuz com ovo cantando cloroquina pra sua mae e pede pra ela opinar sobre,Cloroquina,1,0
Os Bolsominions só vão acreditar que a Cloroquina não presta quando a OMS alertar que um dos efeitos colaterais é a vontade de dar o cu.,"""No dia em que o Brasil atingiu a marca de 1000 mortes em 24h, Bolsonaro fez uma piada”  JAIR BOLSONARO ""Quem for de direita toma cloroquina. Quem for de esquerda toma Tubaína.""  ESSE É O PRESIDENTE QUE DEBOCHA DA DOENÇA E DAS MORTES NO PAÍS",Cloroquina,0,0
"Bolsonaro: ""Direita toma cloroquina e esquerda toma Tubaína""  Lula: ""Ainda bem que a natureza criou o monstro chamado coronavírus""  As frases e a realidade do País comprovam que devemos escolher lideranças éticas, equilibradas e competentes. Chega da busca de salvadores da pátria","Ética ? Quem é ético aqui? Existem os falsos, mas éticos.... Bolsonaro fala a verdade q qquer do povo fala. Vcs querem criminalizar um remédio q funciona no mundo, mas pq? Pra ajudar a China, o globalismo nojento ou o remdesivir, do globalista nojento do soros?",Cloroquina,2,1
"Gente, rapidinho aqui... Quem acredita em signo pode zoar quem acredita em Cloroquina?",Dúvida nossa aqui,Cloroquina,2,0
CARA DE QUEM TEM NOJINHO DE COLOCAR A LÍNGUA NA CLOROQUINA...,"Aí não dá né l  , esse tem cara que que pegar a cloroquina usando meias do pato donalds !",Cloroquina,1,0
"Amigo, tu q deve estar de brincadeira. Esse ""praticamente"" faz toda a diferença. Se não fosse por esse ""praticamente"", o mundo não estaria sofrendo essa pandemia.  E se a cloroquina fosse eficaz, já teria estudo (sério, publicado e verificado pelos pares) comprovando isso.","Formado em letras...vou te mandar uma poesia pra dar opinião sobre o que entende, até lá, deixe a cloroquina pra minha classe que estudou medicina.",Cloroquina,1,1
"EU TOMO CLOROQUINA A 16 ANOS, É MUITO PERIGOSA, NÃO DEVIA SER LIBERADA, BOLSONARO É IRRESPONSÁVEL.  UAHDAUSHDUHDHAUSUSDHA o tipo de gente que frequenta os comentários da Gorda do Psol.",Será que ela tem noção do que disse?,Cloroquina,2,0
"primeiro foi a bel para meninas e agora os pais irresponsáveis do joao davi que obrigam uma CRIANÇA DE 6 ANOS a fazer um video sobre política e com uma cartela de cloroquina na mão. façam alguma coisa com esses pais que usam os filhos pra ganhar fama, isso é sério!",mdss em que pais estamos vivendo?,Cloroquina,2,0
Desconfie de médicos que não querem te receitar com a cloroquina.,"Falar uma merdinha e se desculpar, é uma coisa; agora falar muita merda e fazer várias cagadas em apenas 1 ano e meio e ser inútil em 30 anos, é tudo de pior! Vá tomar sua cloroquina ou vá para os EUA patriotas de merda!",Cloroquina,0,1
"Meu pai teve malária 7 vezes e minha mãe, 10 vezes. Isso aconteceu nos anos 70 e eles foram tratados com cloroquina. Sequelas ou efeitos colaterais? No caso deles, nenhum! Aos 84 anos, meu velho manda dizer que esse terror todo em volta do medicamento é ""conversa fiada""!","Que loucura! Um pastor indicando remédio no Twitter! As pesquisas sobre a covid-19 são recentes, os resultados ainda incertos... e até uma criança sabe que a diferença entre remédio e veneno é a dose. As doses de cloroquina testadas na covid-19 estão muito mais próximas da letal.",Cloroquina,1,1
"Uma análise do protocolo do Ministério da Saúde sobre o uso precoce da HCQ/Cloroquina no #Covid_19 . Ele é uma afronta ao pensamento científica e a medicina séria, que se importa com as vidas em jogo",Sigam o fio e entendam o tamanho da irresponsabilidade e crime de usar a Cloroquina indiscriminadamente.,Cloroquina,2,0
"Não se apresentou eficaz. Ainda na semana passada, em contraponto a Cloroquina, surgiu um estudo com três medicamentos (basicamente um ""coquetel"") que apresentou dados interessantes sobre a eficácia. Deixarei os links abaixo. Estudos em saúde que tem dados milagrosos (5/...)","Ou no mínimo espetaculares como tem se visto nos estudos de Cloroquina, tendem a ter um viés muito grande. Não é um fato, mas uma observação a respeito. (6/6)",Cloroquina,1,0
Estão politizando a utilização da Cloroquina e isso é muito sério,"Rodrigo, imagina se com o uso da Cloroquina reduz-se drasticamente a curva de infectados? É exatamente isto que tentam evitar",Cloroquina,2,0
"Chioro diz que protocolo da cloroquina serve para sabotar o isolamento social. Ricardo Barros: ""Concordo que não há comprovação científica de que ela é eficaz, mas tbm não há comprovação de que não é"" #Debate360","Ñ há comprovação científica de q Viagra é eficaz contra o covid, mas tbm ñ há comprovação de q ñ seja",Cloroquina,2,0
"O  pediu que a Câmara convoque o ministro interino da Saúde para explicar sobre a ampliação do uso da cloroquina. Queremos que Eduardo Pazuello explique os estudos que subsidiaram sua decisão, considerando que não há nada comprovado quanto à eficácia do medicamento.","Isso aí, vamos proibir cloroquina e liberar cocaína porque nóis é piçol.",Cloroquina,1,1
OMS: muitos países limitaram o uso da cloroquina.,Muitos países qtos? Quais? Muitos países liberaram o uso da cloroquina!,Cloroquina,1,1
"Muito bem, Folha","André tu é ridiculo... Um vigarista que quebrou o País e levou junto a saúde.. E vc coloca a comparação, com uma pessoa que briga pra colocar um remédio pra tentar salvar gente!! Fique em casa e se por acaso pegar o resfriado não peça cloroquina...",Cloroquina,1,1
Cloroquina é igual ingresso pra jogo do Vasco. Tu pega aquilo ali mas não tem garantia nenhuma que vai dar certo e os efeitos colaterais podem ser desastrosos para a saúde,Crl kkkkkkk,Cloroquina,2,0
"Não dá para fazer brincadeira, né? 1.179 mortes em 24 horas e fazer piada com cloroquina ou tubaína!","Cristiane vcs estão brincando desde 01:01/2019, agora vem com esse papo. Vcs são cegos para os outros da esquerda e críticos com a direita. Nesses 16 anos de roubo do PT, estavam onde????",Cloroquina,2,1
"exato, tipo: minha tia tem quase 50 anos e defende o uso da cloroquina. deve saber tanto quanto o menino do cuscuz","Cloroquina cloroquina, cloroquina de Jesus, não sei se vc sabe, mas se tomar vai ver Jesus.",Cloroquina,1,0
"A verdade às vezes se esconde no óbvio. A eficácia da cloroquina contra o Covid19 pode ser contestada. Mas se a droga fosse tão maléfica à saúde quanto querem uns, ela não estaria sendo utilizada há décadas. Vamos ser razoáveis pessoal.",Nem seria vendida sem prescrição médica antes da pandemia.,Cloroquina,2,0
"Eliseu, fazendo a conta com números de hoje: Suécia com 10.230.000 habitantes teve até o dia 20/05 3.831  mortes por Covid19, arredondando 383 mortes por milhão. Reino Unido 66.736.000, com 35.704 mortes, ao redor de 540 mortes por milhão. Quem teve mais mortes por milhão?","Ninguem prova que fechar pessoas em casa diminui o numero de vitimas, ninguém é capaz de desqualificar cloroquina, amigos meus trataram-se e se curaram c ela, mas um monte de gente quer ferrar o Presidente que está tentando abrir e aconselha o medicamento. Isto está provado.",Cloroquina,2,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Você perdeu pra Dilma. Não tem lugar de fala.,Cloroquina,2,1
"Ah, então, segundo o grupo Globo, o motivo pra não se usar a cloroquina é porque ela “tem riscos!”  Façam o favor, pessoas estão morrendo!  Vocês já leram a bula da aspirina?",Eles não estão nem aí pros riscos.... o único risco e eles perderem o $ fácil! #STFVergonhaNacional    podres,Cloroquina,2,0
ELE NÃO ESTA ERRADO. SÓ UM IMBECIL MORRERIA SEM TOMAR A CLOROQUINA. A CIÊNCIA É UMA CONSEQUÊNCIA DO ESTUDO DO HOMEM. NÃO ESQUEÇA SE PRECISAR NÃO QUERO QUE MORRA... PEÇA O REMEDINHO DO BOLSONARO.,E pq o deputado do PSL q estava fazendo uso da cloroquina e internado na Unimed morreu ???,Cloroquina,1,1
Tem gente achando que a cura é a cloroquina. Deixa eles testarem pra ver se dá certo...,"A cloroquina tem ajudado sim no tratamento, já é usada por vários países.   E se caso vc não quiser tomar, não use jovem, vc é livre... Fique a mercê da sorte.",Cloroquina,1,1
"""Não há provas da eficácia da cloroquina.""  Ora, também não há prova da eficácia de quarentenas/lockdowns.  Por que num caso é exigida prova científica absoluta, e no outro, não?","Eu acho que é o paciente que tem que escolher a tomar ou não a cloroquina, não o  nem o",Cloroquina,1,0
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.","Em vez de acabar com a própria vida, temos que acabar com a Globolixo.",Cloroquina,2,0
Minha indignação só aumenta. Nojo demais dessa anta que tá na presidência. Pqp!!!! Q ódio!   OMS diz que cloroquina pode causar efeitos colaterais e não tem eficácia comprovada no tratamento da Covid-19,Texto faz ressalvas para a falta de comprovação científica na eficácia do composto no tratamento.,Cloroquina,0,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Vc está ficando gagá mesmo. Não se meta onde vc não entende. Fique em quarentena e se pegar covil-19 tome o que vc quiser. David Uip tomou cloroquina.,Cloroquina,1,1
Estou completamente traumatizado depois desses dias sem conta e ter que ficar no Instagram enquanto isso. Sigo muitos médicos e fisioterapeutas. E lá tá uma desinformação absoluta. Médico figurão com milhões de seguidores e dono de curso dizendo que cloroquina mata Foi de chorar,"E Cloroquina Mata mesmo, quando você, por ""apelo"" político, faz um estudo bosta em que ao invés de salvar a vida dá uma overdose para seus pacientes.   Canalhas, nunca vou esquecer isso.",Cloroquina,1,0
"- Dias difíceis. Lamentamos os que nos deixaram. - Hoje teremos novo protocolo sobre a Cloroquina pelo  .  - Uma esperança, como relatado por muitos que a usaram. - Que Deus abençoe o nosso Brasil.",Já viram algum Presidente como o nosso??? Eu também não!!!  #BolsonaroTemRazão,Cloroquina,2,0
"Cloroquina liberada, exige que todo e qualquer paciente assine um termo de responsabilidade e tem nota dizendo NAO HÁ ESTUDOS QUE COMPROVE SEUS BENEFÍCIOS - isso mesmo que você leu.","Nossa, isso é ser muito cara de pau! sem palavras. Tinha que enfiar um tubo de cloroquina o r do bozo.",Cloroquina,1,0
"Bolsonaristas criam 'corrente do bem' e se medicam com cloroquina, azitromicina e antipulgas",Eu me achando burro por não entender astrofísica e logo em seguida leio um negócio desses. Sabe... dá até uma levantada na autoestima pensar que posso estar um pouco acima da média.,Cloroquina,2,0
Pesquisadora desmonta a farsa da cloroquina de forma avassaladora diante de médicos,"Você vão matar as pessoas que estão com malaria, este terrorismo desgraçado com cloroquina... Não quem não quiser não toma ou toma tubaína.",Cloroquina,1,1
"O protocolo do Ministério da Saúde, sobre o uso precoce da hidroxicloroquina, pode estar com as horas contadas. Os burocratas do STF devem barrá-lo, pois ‘faltaria comprovação da ciência’. Seria a mesma ciência usada por Celso de Mello quando diz, ‘mulher não nasce mulher’?","Pior é que essa tal ciência criou o #VirusChines. Essa mesma ciência criou também cloroquina! Malditos são os burocratas brasileiros, que preferem ver pessoas morrendo, a assumir um papel responsável e permitir que vidas sejam salvas!",Cloroquina,2,0
"O  divulgou nesta quinta assinaturas ao documento que autorizou novas regras para uso da #cloroquina. O documento, divulgado ontem, foi complementado com as assinaturas de sete secretários da pasta, mas não do ministro interino, Eduardo Pazuello.","Porque o Ministro não assinou, quem assinou é médico????",Cloroquina,2,0
Qual é a cloroquina da sua profissão?,O plano de desenvolvimento pessoal do Ítalo Marsilli.,Cloroquina,2,0
