tweet_1,tweet_2,Class,Conflict_Caio,Conflict_Victor
#AbortoNao Contra o assassinato de inocentes,"Acordem!!! Aquelr que nao se proteje faz uma roleta russa   com a própria vida, ou seja, não se ama, não ama a ninguém, matar um filho no ventre é o maior crime dessa má escolha.   #AbortoNao",0,0.0,0.0
"Acredito que todas as pessoas que são contra aborto deveriam ganhar uma criança de orfanato e uma da rua para criar, e parar de se meter na vida das pessoas alheias #AbortoNAO #AbortoSim",Os não abortados defensores desse crime estão arrependidos e com raiva dos genitores?      #AbortoNAO,0,1.0,1.0
oque se vê é um monte de vagaba doidas para dar o bixo e fica defendendo dispensar as consequências depois como se fosse uma diarreia #AbortoNao,#AbortoSim #AbortoNao  Eu indo ver os tópicos do twitter vendo aborto sim e aborto não nele,0,0.0,0.0
"#AbortoNao  Pensem bem, pois a justiça dos homens é falha, mas a de Deus é perfeita.",Vc ja viu esse edit na tml?  #AbortoSIM #followtrick #bbb20,0,0.0,0.0
"Lógica da esquerda Libertar armas? Jamais, armas matam. Liberar aborto? Claro, meu corpo minhas regras. Liberar as drogas ? Claro  Pra esquerda sua vida e da sua família não são importantes. O importante é a lacração. #AbortoNao",Ao meu ver essa decisão só cabe a mãe afinal é ela que esta gravida e é ela que corre riscos durante o processo     #AbortoSim,0,1.0,1.0
se vc é homem e vem opinar numa tag feminina sendo contra o aborto tudo que vc disser será anulado e a gente vai zuar com a sua cara #AbortoSim,O Brasil vai ter que Ucranizar. #AbortoNAO #FiqueEmCasaMandetta #ChegouHoraDoChega  #BolsonaroEstavaCerto  #MonarquiaJa  #olavotemrazao,0,-1.0,-1.0
#AbortoSIM  é isso,Aborto é sacrifício humano; assassinato; satanismo. Abortistas têm mais é que se foder. #AbortoNao,0,1.0,1.0
O que faz um supremo juiz da corte suprema querer colocar o ABORTO como pauta prioritária agora no meio de uma pandemia ???   Explica pra mim !!!   #AbortoNao,"#AbortoNao e pronto! Não quer, não faz! A regra é clara. Quem é a favor do aborto deveria imagina como seria se a mãe tivesse mesma opção de abortar quando estava com o mesmo(a) no barriga. Quem está vivo não tem o direito de tirar a vida de quem vai nascer. Não quer?  Não faz!",0,0.0,0.0
"A vida é divina, se não quer ter um filho use métodos contraceptivos e não engravide. Fácil!  #AbortoNao","#AbortoNao pq toda a vida é importante. Seu filho nasceu e você não tem condições de criar porque tem baixa renda e/ou é mãe solteira? Fodase, não é problema meu kkkkk",0,0.0,0.0
"#AbortoNAO #AbortoSim  Foda-se caralho, sendo contra ou a favor, vai acontecer do msm jeito ent F O D A S E, cada um cuida da sua vida e faz oq quiser, quem é a gente pra julgar se tá certo ou errado ?",Eu vejo homens falarem sobre o que a mulher deve ou não fazer e não tem coragem de ir no médico e fazer uma vazectomia para evitar também.   Incrível como os homens são hipócritas e leigos em algumas coisas.  #AbortoSim e #AbortoNao é assassinar,0,1.0,0.0
Se o sexo foi consentido é #AbortoNao,"#AbortoNao os atuais ""membros do  estão legislando no sentido de legalizar o aborto, pois suas vidas são tão desgraçadas que se ""arrependeram"" por não terem sido ABORTADOS! CADEIA PARA ESSES CRIMINOSOS DE TOGA!",0,0.0,0.0
"Dá a fedorenta vcs querem. Completar o ensino médio, eu dúvido. #AbortoNao","mds do céu, pleno 2020 e ainda tem gente que é contra o aborto, mds do céu---  #AbortoNao",0,1.0,1.0
#AbortoNao   Seu corpo é seu corpo. O corpo do bebê é do bebê.  Sua retardada mental projetinho assassino.,#AbortoNao  sério que tem homem que ainda insiste opinar sobre isso? Quando um amiguinho diz que não vai assumir o filho duvido muito que vocês fazem esse escândalo todo,0,1.0,1.0
#AbortoNao TUITI SUBINDO ABORTO SIM MAIS RÁPIDO QUE DOR DE BARRIGA.,Chega é muita loucura isso. Negada acha ainda que isso de 3 meses não tem vida é verdade. Se propagandearem que bolsominion não tem cérebro na verdade eles.vso querer matar.  #AbortoSim é doença mental,0,0.0,0.0
"“Não pode legalizar a arma, mata pessoas” “Não pode sair de casa, vidas importam”   “Disse a mesma feminista que vai para rua militar a favor do aborto legal.”  #AbortoNao  Simples, amores!",A pandemia espalha a destruição  pela perda de Vidas . Hora de renovar Vidas #AbortoNao,0,0.0,0.0
Eu apoio o #AbortoSim,"#AbortoSIM #AbortoNao  1. mulheres SEMPRE vão abortar, a questao da legalizaçao do aborto é: dar um apoio psicológico pra mulher antes/durante/após a decisão; e dar acesso SEGURO ao procedimento; a vida e dignidade da mulher.  2. quem mais se f*de com a criminalizaçao (+)",0,0.0,0.0
"Sério,o mundo realmente tem que acabar! Tem gente que apoia MONARQUIA e recusa o DIREITO das mulheres pqp. #AbortoSim #MonarquiaJa",#AbortoNao se não quer ter filho que legalize o retirada do útero simples,0,1.0,1.0
"#AbortoNao , se você aprova aborto vc claramente deveria ter sido abortado fi de kenga","#AbortoNao pq a minha religião condena, por isso esse meu argumento é válido pra evitar isso no nosso país ¿laico?",0,1.0,1.0
"#AbortoSim aborto é crime!, vc está impedindo alguém de viver uma vida.",Eu vendo essa TAG de #AbortoNao penso que  vcs são tão pró vida quanto dizem aí vão alguns links de como ajudar crianças já nascidas: Médicos Sem Fronteiras  Save the Children  AACD  ESPERO TER AJUDADO,0,0.0,1.0
QUE EU NÃO PUDE ACREDITAR Dua Lipa Rihanna Thomas Santana Joji #AbortoNao Will Smith #samsungnobbb Titi #festabbb #Riverdale #عبودكا #instagrammusic #COVID19 #نايف_حمدان #GOT7_NOTBYTHEMOON #Apple sadie #Covid_19,#AbortoSim   Brasil proíbe: agora está tudo resolvido  Clínicas clandestinas:,0,0.0,0.0
#AbortoSim #AbortoNao  Eu indo ver os tópicos do twitter vendo aborto sim e aborto não nele,#AbortoNao Essa pauta está igual criança esperança  O discurso pró vida dura um mês e o discurso pró morte o ano inteiro,0,0.0,0.0
"Porque ninguém fala do pai fodão que fez o filho e cai fora, ao invés de ficar julgando a mulher que escolhe fazer o mesmo?  #AbortoSim","Os que bradam :sem útero ,sem opinião ,estão cientes de que os homens do PCC ordenam aborto das meninas chinesas ? Elas tem útero mas não podem falar por si .#AbortoNao",0,0.0,0.0
Sou contra o aborto até quem já nasceu e defende o aborto de crianças indefesas #AbortoNAO,"vou falar o que acontece quando vc sobe a #AbortoNao ou #AbortoSim  ngm muda de opinião, vc só mostra a sua própria opinião que ninguem pediu e fica numa punheta de grupo com quem concorda enquanto xinga o outro lado. fora isso, nada no mundo chega perto de mudar",0,1.0,1.0
Alguém me para #BBBaEliminacao #samsungnobbb #festabbb #vaiquecola #LiveDoRevela GIZELLY NO MULTISHOW #AbortoNao #AbortoSim Paulo Gustavo Xande Galaxy S20 sadie Ferdinando REMEMBER PRIOR #Apple #BBB20 #PINTOAWARDS #BTSReComeback2020,STF assassino#AbortoNao,0,0.0,0.0
"Tanto faz o gênero, abortar é crime #AbortoNao","Nem todo mundo tem informações necessárias sobre os métodos preventivos e msm se tivessem, NENHUM método é 100% eficaz. Não existe isso de engravida porque quer. #AbortoSim",0,1.0,0.0
"EU TÔ ENOJADA COM ESSA TAG #AbortoNao  VÃO SE FUDER SEUS IDIOTAS, CADA MULHER TEM SEU CORPO E QUEM MANDA É SÓ ELA NÃO UM IDIOTA MACHO DESGRAÇADO COMO VOCÊS. MILHARES DE CRIANÇAS ESTÃO EM SITUAÇÃO DE RUA OU O FILHO DA PUTA DO PAI ABANDONOU CRIEM VERGONHA NESSA CARA SEUS IMUNDOS",Me digam vcs  #AbortoNao #abortoSim,0,0.0,0.0
"QUER DIZER QUE MATAR BBS INDEFESOS PODE??? VERGONHA! Essa quarentena é pra proteger vidas???  STF ', NOSSA VERGONHA! #AbortoNao",MAS A GLOBOBELEZA PREFERIU COLOCAR PILHA na festinha de M.. BOTAR O PAÍS EM RISCO p/  EMBOLSAR A GRANA DA PROPAGANDA DA CERVEJARIA AMBEV  #QuintaEsquadraoSDV  #FicaEmCasaMandetta  #coronavirus  #Covid_19  #AbortoNao  #ForaMandetta #PrimeiroDeus,0,0.0,0.0
Normalmente as pessoas que são a favor do #AbortoNao são as mesmas que defendem a pena de morte. Vai entender!!!,Você é contra o aborto? Pena que a sua mãe não era. #AbortoNao,0,1.0,1.0
"Criatividade do povo contra a inércia da elite q domina o gov federal e o faz uma marionete, um fantoche muito bem pago.  Por conta própria, morador de favela carioca organiza a higienização da comunidade  #AbortoNao #BBBaEliminacao #ForaGizellly #ForaBabu","ser a favor do aborto não quer dizer que todas as mulheres do mundo vão abortar, entendam!!! #AbortoSim",0,0.0,0.0
STF não pode decidir nada sobre o aborto #AbortoNao,"CHAMARAM GUSTTAVO LIMA DE IRRESPONSÁVEL POR BEBER EM SUA LIVE  NO BIG BROTHER O POVO BEBE, FAZ SEXO EXPLÍCITO, E NINGUÉM FALA NADA. #GloboLixo #BolsonaroTemRazao #AbortoNao #STFVergonhaNacional",0,0.0,0.0
"#AbortoNao   ""O aborto é um ato abominável. É assassinar, sem dar direito à vitima de gritar, correr, pedir socorro...!""  ☆ Haredita Angel","Poderia citar vários aqui porém eu quero falar sobre este ícone que por sua criatividade, dedicação e superação deixou um legado e tanto. Steves Jobs por um fio quase foi abortado. Já imaginou se ele fosse? Você não teria o iPhone para #twittar a favor!  #AbortoNao",0,0.0,0.0
O direito à vida sempre será superior ao direito de uma escolha pessoal! #AbortoNAO,"Tag #AbortoNao, cheio de homens dizendo o que as mulheres devem fazer ou deixar de fazer. Engraçado é que sendo homem, é simples não ter um filho, é só ir embora e deixar a mãe cuidando.  #AbortoSim",0,1.0,1.0
#AbortoSim e pau no cu de todos que são contra,"Camisinha tá aí pra isso, pílula do dia seguinte ta aí pra isso, se não quer um bebê é só não engravidar, pq sempre tem que militar pela opção mais difícil?  #AbortoNao",0,1.0,1.0
"Se você, mulher, é contra o aborto, simplesmente não aborte! Não entendo essa mania que as pessoas têm de cuidar da vida dos outros, da roupa dos outros, da religião dos outros, do corpo dos outros! Só pensam no próximo com a intenção de julgar!  #AbortoSim","Imundos, imundos  #AbortoNao",0,1.0,1.0
Rogar por nós Santa mãe de Deus.  #AbortoNao,"Sobre #abortonao: a gente tem que ter cuidado e ver se somos pró-vida ou só pró-nascimento, porque depois que nasce e cresce sem estrutura familiar, passando fome, em condições desumanas e aí sucumbe ao crime? Bandido bom é bandido morto, né?",0,1.0,1.0
"Conservador:#AbortoNao é assassinato. *Criança nasce em um lar mt pobre. *Criança cresce cm pais q n desejam ele, ou que n tem condições para sustentá-lo. *Essa criança, pra sustentar a família, vai pro crime. (não estou dizendo q é certo, pq n é) Conservador: é tem q matar msm.",Não e não!! #AbortoNao,0,0.0,1.0
DENÚNCIA: médicos usaram superdosagem em cobaias humanas e mataram pacientes Globo e imprensa lixo STF porco Senadores e deputado ladroes Prefeitos e Governadores ditadores  #AbortoNao   Na minha opinião #ChegouHoradoChega,No Twitter se você pronunciar as palavras  - ABORTO - FELIPE NETO - MACONHA  Prepare-se para ser atacado por uma manada de GNUS enfurecidos armados com  - memes da Gretchen - clip de K-POP  Todos eles são sustentados pelos pais e nunca pagaram uma conta de luz na vida  #AbortoNao,0,0.0,0.0
Diga sim a vida #AbortoNao,Quem quer ser meu namorado #BBBaEliminacao #samsungnobbb #festabbb #vaiquecola #LiveDoRevela GIZELLY NO MULTISHOW #AbortoNao #AbortoSim Paulo Gustavo Xande Galaxy S20 sadie Ferdinando REMEMBER PRIOR #Apple #BBB20 #PINTOAWARDS #BTSReComeback2020,0,0.0,0.0
"Sim, fiquem em casa. Só assim o congresso fica mais tranquilo nas pautas progressistas.  #AbortoNAO",#AbortoNao Odeio o bozo mais aborto não aceito não isso e crime não quer engravidar não de a.porra da buceta porra ou só transe com camisinha caralho assassinas de merda #AbortoSim,0,0.0,0.0
"Pq esquerdista diz defender tanto os pobres que são minorias e blá blá blá, mas usam o argumento que se o aborto fosse legalizado teriam menos pobres? #AbortoNao","Aborto sim caralho, o corpo é delas e a decisão tbm #AbortoSim",0,1.0,1.0
"Minha cara pra pessoa que diz #AbortoNao, você ja sabe a religião dela, o politico que ela idolatra, o grupo ideologico que ela faz parte, geralmente de onde vem e a sexualidade frágil...akkk #abortosim","homens e mulheres sem útero, calados... mulheres e homens com úteros, é contra o aborto? não aborte!  #AbortoNao",0,0.0,0.0
100% dos casos do #AbortoSim são de pessoas não abortadas e esquerdistas (que já tem problemas psicológicos)...,"A bandeira lacradora ""Meu corpo, minhas regras"" (ou algo parecido) proferido pelas feministas do sovaco cabeludo, não leva em conta que, pelo instinto de sobrevivência, o feto também clama pela sua vida. Aborto é abominável e criminoso.  #AbortoNao",0,0.0,0.0
"Podia ter sido você,  a vítima indefesa  de assassinato #AbortoNao",Seguir a Corrente do Bem  #AbortoNao,0,0.0,0.0
Que bobagem de hastag é essa???? #AbortoNao,#AbortoSim essa aqui é pra vcs homens que acham q tem direito de opinar em alguma coisa,0,0.0,-1.0
é oq que esse povo ta falando de #AbortoNao? ah pelo amor de deus ver homi na tag dando as opiniao de especialista deles realmente muito triste,"porque ao invés de criar a hastag #AbortoNao, não criaram uma #AbandonoNao, já que esse é um assunto ""dominado"" pelos homens, e só no brasil pesquisas levantas em 2013 cerca de 5,5 milhões não tinham registro paterno? imagina agora em 2020!!! engravidar a mulher ok assumir não da",0,0.0,0.0
"Homens palpitando sobre aborto, “pipipopo preservativo tá aí, vários modos de prevenção teve pq quis” mas na hr H fica fazendo birra pra n usar pq “aperta” #AbortoNao #AbortoSim","O mais irônico da AbortoSim vs #AbortoNao   É que nota-se que quem defende o Sim, também defende a quarentena total pq ""se importa com vidas""  Aham, sei.",0,0.0,1.0
"#AbortoSim imundos, lixos, HIPÓCRITAS. Imaginando se sua mãe tivesse te abortado. Escrotos",#AbortoNao é obrigatório  #pas,0,0.0,-1.0
Os caras trabalham só pra atrasar o Brasil dos brasileiros.  Deus nos livre desse povo!   #AbortoNAO,"""A mAiS o FeTo NãO sEnTe DoR""  Existem pessoas que também não. Só por isso vcs acham moralmente correto mata-las??  #AbortoNao",0,0.0,0.0
#AbortoSim porque isso salva milhares de vidas.,não é competente para decidir sobre aborto. #AbortoNao,0,1.0,-1.0
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim","VC não acha melhor a bebê nascer não, vai ter coragem de fazer essa monstruosidade olhando no olho?  Coisa de monstro matar inocentes!!  #AbortoNAO",1,1.0,1.0
"Bora subir, robozada?   #AbortoNao",#AbortoNAO vida sim,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Que Porra é essa ? #AbortoNao,1,0.0,0.0
"Enquanto lutamos pela nossa vida contra o covid19, o STF abre uma sessão pra liberar o aborto! Que país é esse?  #AbortoNao    #STFVergonhaNacional",Assassinato nunca! #AbortoNAO,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Vergonha desse STF  #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao","Gostaria de informar que devido a grande repercussão do vídeo de Araraquara, o jornalista foi demitido. Mas queremos mais, muito mais; queremos que o Ministério Público investigue todos os contratos feitos entre a prefeitura, as mídias, rádio e televisão de Araraquara #AbortoNAO",1,0.0,-1.0
É fácil defender o aborto sendo que você já nasceu. #AbortoNAO,"Há se as pessoas sobessem o mal que trszem para suas vidas, derrando sangue inocente, jamais defenderia tal ato. #AbortoNAO",1,0.0,0.0
"O que a Bíblia fala sobre o aborto?  ""Antes que te formasse no ventre de sua mãe, Eu te conheci""  Jeremias 1.5 #AbortoNao",Linda passagem da Bíblia. #AbortoNAO,1,0.0,0.0
"Bolsominions estão revoltados pq STF pode permitir aborto de fetos com zika vírus. Imagine q 1 mulher está grávida de um bebê q, se não nascer morto, viverá apenas meses. Pq obrigá-la a prosseguir com a gravidez q pode por a vida dela em risco? Ela é q tem q decidir! #AbortoSim","É sobre as mulheres terem escolha. Se uma gestante com feto com zika vírus quiser seguir adiante com a gravidez, ela tem td o direito. Se ela quiser interromper a gravidez, ela deve ter td o direito tb. Simples! #AbortoSim",1,0.0,0.0
"O que a Bíblia fala sobre o aborto?  ""Antes que te formasse no ventre de sua mãe, Eu te conheci""  Jeremias 1.5 #AbortoNao",#AbortoNAO  Minha nossa! Isso não!,1,-1.0,-1.0
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,#AbortoNAO isso e' assassinato,1,1.0,1.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Com o STF não dá pra ter paz um segundo. #AbortoNAO #AbortoNao,1,0.0,0.0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",Isso é um absurdo! #AbortoNAO,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,"#AbortoNAO , não acredito que aqueles corruptos estão liberando o aborto. Tem que fechar aquela zona o quanto antes. Um STF honesto e competente vai ajudar na faxina que o Brasil precisa. Esse só atrapalha.",1,0.0,0.0
"Precisamos falar desse assunto antes que os Sinistros do STF vergonha nacional torne essa doença como normal, e vou postar aqui o que o grande Sikera JR pensa sobre esse assunto, sou contra quer evitar ter filhos fecha as pernas bando de nojentas dos infernos.  #AbortoNAO","Complemento sua fala dizendo q em todos as cidades do Brasil, milhares de bairros tem postos de saúde. Lá encontram-se o PSF, onde são distribuídos preservativos, anticoncepcional, DIU, laqueadura, desde q os usuários sejam cadastros no sistema. Fica grávida quem quer #AbortoNAO",1,0.0,0.0
"Bora subir, robozada?   #AbortoNao","adoro ver vcs ""PRO VIDA"" quando se tem crianças nas ruas em orfanatos abandonadas por gravidez n desejada!!! MEU CORPO MINHAS REGRAS #ABORTOSIM",1,1.0,1.0
"Só pode ser absoluta mentira.... não é possível que o  vai vir com uma DESGRAÇA dessas em meio a zona que estamos vivendo!??????????   Isso sendo verdade, isso é de uma baixeza impossível de medir!  #AbortoNao",só pilantras traidores globalistas ! #AbortoNAO,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Boa noite. #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Vamos erguer nossa voz #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Ativando modo robô #AbortoNAO,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Com certeza #AbortoNAO,1,0.0,0.0
"#AbortoNAO  Vc pode ser contra o aborto sendo homem, mulher o caraio a 4 Homem também fornece material genético pra formar a criança  Sim, somos contra o aborto CHORA",E depois fogem sem querer assumir #AbortoSim,1,1.0,1.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,STF vergonha nacional! #AbortoNao,1,0.0,0.0
Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,"A mãe de quem usa #abortosim deveria ter abortado ele,assim não estaria agora defendendo este crime.",1,0.0,0.0
"Complemento sua fala dizendo q em todos as cidades do Brasil, milhares de bairros tem postos de saúde. Lá encontram-se o PSF, onde são distribuídos preservativos, anticoncepcional, DIU, laqueadura, desde q os usuários sejam cadastros no sistema. Fica grávida quem quer #AbortoNAO","Ana perfeito é que aqui nem cabe muita coisa pra dizer, basta lembrar que ainda temos a pilula do dia seguinte além de tudo que citou, mais o prazer de assassinar dos esquerdistas é enorme, e esse STF é capaz de tudo. #AbortoNAO",1,0.0,0.0
A quantidade de mulheres q são  mortas por n terem uma condição  financeira alta é justamente por terem q se submeter a incerteza da morta e do medo.A falta de igualdade também se encontra aq.Mulheres com condições altas vivem msm opitando por um aborto saem ilesas #AbortoSim,"e já as de baixa renda tem q optar por essa incerteza de morrer ou viver ,ser pela vida é também entender isso ,até pq nenhum método contraceptivo é 100% seguro #AbortoSim",1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"As mesmas pessoas que gritam  na quarentena;  ""A Vida vale mais que o Dinheiro"" Querem matar inocentes  ABORTISTAS SÃO HIPÓCRITAS #AbortoNAO",1,0.0,0.0
"Os hipócritas de ""todas as vidas importam"" menos aquelas que estão se desenvolvendo no útero. Não quer filho não faça sexo sem camisinha ou então use métodos contraceptivos tem vários escolha um é bem mais fácil do que matar uma vida. #AbortoNAO",Verdade #AbortoNAO,1,0.0,0.0
Só quero saber quem foi o macho q subiu essa tag #AbortoNao pra eu meter uma bicuda na cara dle  Entendam sem útero sem opinião,"é facil falar #AbortoNao né, mas  pena que adoção não é fácil igual ir no supermercado e comprar arroz. mulheres que abortam tem seus motivos não só individuais,basta pesquisar o perfil destas mulheres. o aborto seguro deve ser sim um direito da mulher, e só ela deve opinar sobre",1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Vida sim #AbortoNAO,1,0.0,0.0
"Eu peço a quem for a favor do aborto, para refletir se sua mãe tivesse feito essa opção quando estivesse grávida de você... Não é possível um ser humano agir com tamanha covardia!  #AbortoNao",Duro é ver esta turma que grita em favor do aborto e choram pela morte de um cachorro. #AbortoNAO,1,0.0,0.0
A feminista acha mesmo que na cabeça das pessoas o homem que abandona o filho é bem visto. Só se for na cabeça de pertubada delas  #AbortoNAO,"Mas a mente delas é perturbada. Essas distorções que elas fazem é desonestidade pura. Geralmente elas também inventam que ""somente homens"" levantam tags contra o aborto, ignorando totalmente a opinião das mulheres que também são contra esse absurdo.  #AbortoNAO",1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Sempre pela vida!!! #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Bora!#AbortoNAO,1,0.0,0.0
Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,#AbortoNAO eu apoio,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO !!!  Dória Não !!!  Globo Não !!!  Wilson witzel Não !!!,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"Levei um susto,  com esse tal de aborto,  ainda bem existe  pensante  aqui neste  Brasil  #AbortoNAO",1,0.0,0.0
Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,"Dia 24/04 o STF promove a EUGENIA, votará pelo aborto de crianças com microencefalia, em meio a ""pandemia"".  #AbortoNAO  #STFVergonhaNacional  Meu corpo, minhas regras! Corpo do bebê, REGRAS DO BEBÊ!   Deixe o feto conquistar sua própria vida!",1,0.0,0.0
"HOMENS, calem vossas boquinhas que este assunto não lhes diz respeito! Vão aprender a lavar o pinto que é o melhor que vocês fazem! #AbortoNao #AbortoSim","Segundo o bozo muitos homens morrem pq não lavam o pinto, logo isso sim deveria ser preocupação deles. #abortosim",1,0.0,0.0
A defesa do #AbortoNao mata uma mulher a cada dois dias no Brasil. A médica Débora Campos contou ao Intercept como reduzir os riscos de um aborto inseguro – e nós resumimos as explicações em um conjunto de cards.,"Esse povo contra aborto são tão informados né? Tipo ""há é só usar camisinha"" como se a camisinha tivesse 100% de eficácia.Agr como sobre  aborto com pessoas que não sabem q nenhum método contraceptivo é 100% eficaz? #abortosim",1,0.0,0.0
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,#AbortoNAO  Eu nasci e quero que os bebês TB!,1,0.0,0.0
"O que a Bíblia fala sobre o aborto?  ""Antes que te formasse no ventre de sua mãe, Eu te conheci""  Jeremias 1.5 #AbortoNao",Aborto é assassinato. #AbortoNAO,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Tá difícil! #AbortoNAO,1,0.0,0.0
"Tenho certeza que a galera do #AbortoNao nunca, NUNCA, parou pra ler do que se trata. Aborto é questão de saúde da mulher. Tem que ser discutido, mas como sempre querem cagar regra.",Saude é teu rab*. Aborto é assassinato !!  #AbortoNAO,1,1.0,1.0
Vamos começar a pressão ao STF já.  #AbortoNAO,O país sofrendo com mortos e o STF? #AbortoNAO,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,STF lixo . #AbortoNAO,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,"Nem pensar,  quem tinha que ter feito isso era a mãe  dele e não fez #AbortoNAO",1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",#AbortoNAO Cansativo este Supremo e esta esquerda! Sempre fazendo afronta à sociedade brasileira!,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,STF ouça a maioria do povo brasileiro que é Cristão e conservador! #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Vamos!  STF LIXO!  #AbortoNao,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNao e NÃO,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Lamentável #AbortoNao,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Vamos sim. #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Enquanto lutamos pela vida o STF conspira pela morte. #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Vida sim! #AbortoNAO,1,0.0,0.0
vcs do #abortonao se preocupem com as crianças abandonadas nas ruas e em orfanatos e deixem as mulheres decidirem sobre seu próprio corpo #AbortoSim,"O discurso de genocidas é assim mesmo: ""Vamos matar antes que eles morram de outra forma no futuro."" #AbortoNAO",1,1.0,1.0
"Bolsominions estão revoltados pq STF pode permitir aborto de fetos com zika vírus. Imagine q 1 mulher está grávida de um bebê q, se não nascer morto, viverá apenas meses. Pq obrigá-la a prosseguir com a gravidez q pode por a vida dela em risco? Ela é q tem q decidir! #AbortoSim",e a maioria bolsominions HOMENS  a piada #AbortoSim,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,"Sabe o que eu acho engraçado? A mulherada tudo com o papo ""mimimi se você não tem útero não pode opinar"" MAS OS VIADOS ESTÃO OPINANDO e elas estão caladinhas né? Sabe o que vocês abortistas são? PUTAS. #AbortoNAO",1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,"Leandro! Eu tenho HORROR desse  ! Tudo ERRADO, INCONSTITUCIONAL! Ok. Segue o jogo! #AbortoNAO",1,0.0,0.0
Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,#MonarquiaJa  Vamos fazer chegar em primeiro!  #AbortoNAO,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO  nem pensar,1,0.0,0.0
"Entendam pessoal do #AbortoNao , não legalizar o aborto é permitir que milhares de mulheres morram (no caso as que não tem dinheiro pra pagar por fora um aborto clandestino com médicos em clínicas particulares)",E o que é mais engraçado que a mesma elite que prega o #AbortoNao é a primeira a recorrer ao “médico da família” pra abortar o filho da amante.,1,0.0,0.0
"Gente, que país é esse? Que líderes são esses no  meu Deus  #AbortoNAO",Nunca   #AbortoNao,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Chega de mortes! #AbortoNAO,1,0.0,0.0
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,"Não é não, é outro ser humano, fazer sexo com segurança e evitar a gravidez de pai desconhecido, assim ajuda a sociedade e a um mundo melhor! #AbortoNAO",1,1.0,1.0
