tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict_Caio,Conflict_Victor
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"Então, acabei de ver uma declaração do Mandetta de que o Planalto queria mudar a bula da cloroquina, não dá para acreditar",1,0.2794321477413177,0.7205678224563599,0,0
"Brasil renovou o recorde de mortes por coronavírus: 1.179. 17.971 no total!  Bolsonaro: “Quem é de direita toma cloroquina. Quem é de esquerda toma Tubaína"".  Canalha traidor!!!!","Viva a liberdade de escolha, quem quiser tomar cloroquina toma quem não quiser a vida é dela..... Lembra Artur, liberdade, menos estado.... O que vc virou.....",1,0.2812880575656891,0.7187119126319885,0,1
"Dê Cloroquina pra ele, cura, não é?","Uma senhora da sua idade , dê-se ao respeito ,usar alguém em estado crítico por causa de política que coisa feia,e cuidado ,uma senhora na sua idade está mais propensa a precisar de tratamento com Cloroquina,já está no grupo de risco.",1,0.284233808517456,0.715766191482544,1,1
"Tá bom o hidroxicloroquina ataca o coração? pode dar parada cardíaca? paracetamol pode dar ataque cardíaco e centenas de outros remédios.É só pesquisar, o problema é que a Cloroquina é barata e virou o remédio do Bolsonado.",tenho medo de ter corona e meu pai colocar pó de cloroquina no meu café pra me forçar a tomar,0,0.2847751677036285,0.7152248024940491,0,0
O da cloroquina que é um estudo certo né.... hahaha,"A cloroquina está em uso como medicamento já faz setenta anos, E está apresentando bons resultados contra o covid-19 Se falta estudos e porque o Vírus é novo, não o remédio.",1,0.2979547381401062,0.7020452618598938,1,1
sem cloroquina,"Em lugar NENHUM da matéria cita qual tratamento q ela usou; se foi com ou sem cloroquina! Portanto sua afirmativa é; subjuntiva, especulativa e inconcluvisa! Mas eu ao contrário de vc que se preocupa com as fotes citadas, fico feliz com essa notícia! Sendo com cloroquina, ou não!",1,0.3016497492790222,0.6983502507209778,1,1
"""Nós não faremos a distribuição e nem aplicação generalizada da cloroquina, porque a ciência não recomenda"", disse o governador de São Paulo, João Doria.","PSDB Manipulação de Informações,  vocês não engana mais os brasileiros.  O isolamento horizontal não tem comprovação científica.   Neste modelo em vários países aumentou a contaminação.  PSDB sempre foi incompetente, não fez estrutura de saúde, 8 anos de Alckmin.",2,0.3018123209476471,0.6981877088546753,1,0
"Menos ciência, mais cloroquina Menos planejamento, mais improviso Menos experts, mais generais Menos luto, mais humor  Menos coerência, mais centrão Menos Brasil, mais Brasília   #SOSBrasil","Menos Exército, mais Aspen    Seria interessante, afinal Renato Spallicci é amigo do governo:",1,0.3020618557929992,0.6979381442070007,0,0
"Ô , desde antes dos tempos da gonorréia, o brasileiro usa medicamentos sem prescrição médica. Qualquer um compra em qualquer farmácia, o medicamento que quiser, exceto uns com receita especial e com controle de estoque. Idroxicloroquina e a cloroquina são só remédios! .",Discutindo com um cara que acredita na cloroquina. A justificativa dele é que o governo não libera esse remédio pq assim a indústria para de lucrar com álcool gel,0,0.3032078146934509,0.6967921853065491,0,0
"Três pergunta simples:  As pessoas que pegavam malária, lúpus ou artrite reumatoide e usavam cloroquina estão vivas como?  Porque ninguém fez tantos alertas para elas sobre os efeitos colaterais do remédio?  A vida delas não importavam?","Meu pai mora no Amapá e pegou malária 2x e em ambos os tratamentos usou cloroquina e até hoje tá vivo, e ele não apresentou qualquer efeito colateral.",1,0.3097384572029114,0.6902615427970886,0,0
"Você continua apoiando Bolsonaro, após ele dizer: ""Quem for de direita toma cloroquina, de esquerda toma Tubaína""?","Quem é de direita e se quiser toma Cloroquina, e quem é da esquerda toma Tubaina... ou continua comendo capim mesmo.",1,0.3164927065372467,0.6835072636604309,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",vai se fuder dnv,2,0.3395068943500519,0.6604931354522705,1,1
"Do  no  : “sabe qual minha opiniao sobre a cloroquina? Nenhuma. Eu não estudei, não sou médico, não é questão de opinião”.","Não é questão de opinião e sim questão de liberdade. Quem for infectado e quiser tomar cloroquina tome, quem achar que não vale nada não tome. Só lembre que os médicos top do Brasil Dr Uip e Dr Kalil tomaram. Será que não vale nada?",1,0.3402378857135772,0.6597621440887451,1,0
"Mesmo que quiséssemos, sabe quais são os problemas para prescrever Cloroquina COM SEGURANÇA em todo o país? Segue esse fio e acompanhe a história de Seu Jair, um paciente hipotético do mundo real. (Fio Hipotético tá? Não jogamos nossos Diplomas no lixo ainda não)",Esse paciente hipotético é complicado,2,0.3412740528583526,0.658725917339325,0,1
"“Quem é de direita toma cloroquina, que é de esquerda toma tubaína” e nós todos tomamos...","Se for só quem é de direita que vai tomar cloroquina, vão com deus",0,0.3474623560905456,0.6525376439094543,0,0
"Coerente é a galera do bolsonaro, que não acredita no vírus mas acredita na eficácia da cloroquina","A minha irmã tava falando que não achava legal as pessoas rindo de quem tá morrendo por usar cloroquina por vontade própria e fanatismo, só digo uma coisa:  God's timing is always right",0,0.350522369146347,0.6494776606559753,0,0
Adivinha quem tá com o rab0 cheio de cachaça já na hora do almoço?  Quem é de direita acredita na cloroquina e quem é de esquerda na jararaca cretina.,Olha esse cara KKKKKKKKKKKK,2,0.3619005680084228,0.6380994319915771,0,0
"juro pra vcs que eu me esforço, mas não consigo acompanhar os pensamentos e as intenções do christopher. nessa materia que ele divulgou da cloroquina no brasil, o próprio título já explica que a OMS não recomenda esse medicamento. no fim das contas ele tá apoiando ou criticando?","Quem quiser usa e quem não quiser não usa, pra que tanta falação? Que saco. Especialistas criticam novo protocolo de hidroxicloroquina e cloroquina; veja a repercussão | Coronavírus | G1",0,0.3632509410381317,0.6367490887641907,0,1
eu na sexta quando abro a primeira cerveja,"trump vai meter bem um sextou tomando uma cloroquina, já emenda um negocinho, volta pra casa só no domingo",1,0.3714030385017395,0.6285970211029053,0,0
"No dia q o desgoverno  mudou o protocolo para recomendar cloroquina em casos leves, lamentamos a morte por coronavírus do dep. estadual Gil Vianna, do PSL do RJ, que usou o remédio, mas infelizmente não conseguiu se salvar. Não há provas que cloroquina cura Covid-19","Traidora se vc estivesse na UTI vc não tomaria cloroquina? Responde aí , dona da verdade",1,0.3797610402107239,0.6202389597892761,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo","Realmente estamos felizes com essa vitória e gratos ao Presidente, mas no Estado de São Paulo teremos que enfrentar a tirania do Governador que já se posicionou contrário a cloroquina e fará de tudo para impedir que tenhamos acesso ao medicamento!!!!",2,0.401407927274704,0.5985920429229736,0,0
"#Covid_19 EUA e BRASIL liderarão o mundo em número de casos e mortes!  Por coincidência, dois grandes países, dirigidos por dois grandes imbecis,que minimizaram a pandemia no início. E que defendem o uso de cloroquina, um medicamento de eficicácia duvidosa.","O gado tem livre arbítrio,então tome a droga do mito,mas não se confunda com o gato gado,pois o felino tem sete vidas,e vcs só tem uma,pra perder por causa de uma cloroquina maldita!!",0,0.4066953659057617,0.5933046936988831,0,0
"Esquerda mete o pau na cloroquina, mas toma na hora do aperto.  Esquerda mete o pau no capitalismo, mas ganha dinheiro com ele e usufrui de todas as suas benesses.  Que nome damos a isto?","Defina esquerda: quem quer as coisas com o de preocupação social? O fato de ser um regime capitalista, naonquer dizer que não se deve criticar inquérito namora certo. Então fica Assim: não tomamos cloroquina e você não vai ao hospital. Afinal é só uma gripezinha.",1,0.4121831357479095,0.5878168940544128,1,1
"Mas é uma loucura: o Ministério da Saúde (que de ""saúde"" não tem mais nada), autorizou o uso da cloroquina pelo SUS, mesmo sabendo QUE NÃO CURA E AINDA PODE ATÉ MATAR !!!","Imagina: chega-se ao médico e este receita a tal cloroquina, toma-se? Denuncia-se? Coitado dos médicos e dos pacientes. Que horror.......",1,0.4122374355792999,0.5877625942230225,0,0
#DEBATE360 A aplicação da Cloroquina para os casos de malária também tem contra indicação e oferece riscos ao paciente? E os pacientes de Malária também precisam assinar termo de responsabilidade?,"a #globolixo novamente atacou o uso da cloroquina,Sr presidente não renova a concessão com essa merda de lixo de emissora..",0,0.4236677885055542,0.576332151889801,0,0
"Transparência na contagem de infectados, mortos e curados. E, a propósito, usamos cloroquina SIM. Curitiba e SP foram as primeiras capitais que mais receberam o medicamento do Governo Federal.",Faz diferença nenhuma essa merda de cloroquina ...acorda gado...,1,0.4291276037693023,0.57087242603302,1,1
"Entidades médicas já se posicionaram contra a medida e a OMS, quando questionada sobre a decisão do governo brasileiro, reafirmou que além de não ter eficácia comprovada, a cloroquina pode causar efeitos colaterais graves.",OMS a que ajudou a epidemia virar pandemia? Sério??? Opinião dela é irrelevante. Se fosse um remédio experimental tudo bem. A cloroquina têm décadas de uso. Sai da vida política criatura do pântano.,1,0.4351841807365417,0.5648158192634583,1,1
"Cloroquina junto com azitromicina e zinco que estão falando que dá resultado, procede? E a ivermectina reduz a carga viral 98% do Covid19 já foi feito esse estudo? #AquiNaBand","Caralho porra! Pqp, não aguento imbecilidade e idiotice! O protocolo do governo libera cloroquina para QUEM QUISER USAR ter esse direito! Parem de vender a idéia de que o governo está impondo algo, ele apenas está resguardando o poder de decisão do cidadão sobre a própria vida!",0,0.436324268579483,0.5636757016181946,0,0
"A cloroquina é uma droga altamente tóxica e é usada em algumas patologias graves depois do pacientes fazer exames e testes e descartar problemas coronários, renais e hepáticos.N use a cloroquina sem um acompanhamento médico #ForaBolsonaroGenocida","quando sair a vacina do corona espero que todos falem ""quem é de direita toma cloroquina, quem é de esquerda toma a vacina"" EU IMPLORO",0,0.4366042613983154,0.5633957386016846,0,0
Agora cada médico receita a cloroquina quando bem entender. Pau no cu do Doriana.,"Cloroquina ou estriquinina, ele escolhe o que quer tomar.",1,0.4377822875976562,0.5622177124023438,-1,0
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.","Aos imbecis de plantão que criticam a cloroquina, que REVELEM QUAL É A PORRA DA CURA. Senão, cala a merda da boca.  Quem tomou CQNA, manda um #globovaisefoder, quem não tomar, relate do inferno que a globo tinha razão.  Simples.  Eu começo...  #GLOBOVAISEFODER",1,0.456238180398941,0.5437617897987366,1,1
Amigos a fala de vocês é de forma generalizada. Não é todo estado que está como SP. Acordem... Olha os números de MG MT MS cada município tem que fazer sua análise. Esse discurso sobre isolamento ou não cloroquina ou não é politicagem. Cada município deve analisar seu cenário.,"Tem que ser nacional porque todos esses lugares tem possibilidade de se tornar uma nova SP. É só descuidar. E os municípios e estados estão tomando suas medidas.  E não, sobre a cloroquina não é politicagem, é ciência, tem dados, estudos que mostram que não há efeito negativo.",1,0.4602836668491363,0.5397163033485413,1,1
"Cloroquina, cloroquina...","QUEM NÃO QUISER, NÃO TOMA.",2,0.4619020223617553,0.5380979180335999,0,1
"e diversas pessoas tiveram arritmia, morreram de falencia múltipla dos orgãos, ficaram com rim fudido.... pai da namorada de um amigo morreu por causa da cloroquina logo nos primeiros sintomas do covid... fica ai a duvida","pois é amigo, em quem usar cloroquina ?? quem resiste??  é o nosso dilema... melhor esperar a cura do que pagar pra ver",1,0.4671343564987182,0.532865583896637,0,0
"Pessoal diz que cloroquina não tem efeitos contra o COVID, mas não explica os doentes curados. Remédio fantástico, cura somente com a fé dos pacientes ou do médico!","Alguem me tira a dúvida, o ministério da saúde botou cloroquina no tratamento de covid leve, mesmo sem eficácia e com efeitos colaterais, isso quer dizer que sou obrigado a prescrever? Se não prescrever o paciente pode me processar?",0,0.4700417220592499,0.5299583077430725,0,1
"Toma 3kg de anticoncepcional e cházinho de canela pra abortar, mas reclama que a Cloroquina tem efeito colateral  APAPOHA",Já tomei tanta cloroquina por causa de malária então já era para estar morto. Que efeito colateral nada.,1,0.4752905070781708,0.5247095227241516,0,0
"QUEM É DE DIREITA TOMA CLOROQUINA, QUEM É DE ESQUERDA TOMA TUBAINA.","É simples galera:  Quem quiser toma cloroquina, quem não quiser toma no cool!",0,0.4868754744529724,0.5131244659423828,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",VAI TOMA NO SEU CU FILHO DA PUTA A CLOROQUINA VAI SERVIR PRA MATAR SUA FAMILIA TODA SEUV ERME,1,0.4897007048130035,0.5102993845939636,1,1
ELE NÃO ESTA ERRADO. SÓ UM IMBECIL MORRERIA SEM TOMAR A CLOROQUINA. A CIÊNCIA É UMA CONSEQUÊNCIA DO ESTUDO DO HOMEM. NÃO ESQUEÇA SE PRECISAR NÃO QUERO QUE MORRA... PEÇA O REMEDINHO DO BOLSONARO.,"Quanta estupidez cabe num ser... A cloroquina não é uma substância nova, não é administrada a esse fim e tampouco é patente do Bolsonaro. Parece que o vírus da ignorância se sobrepõe ao corona.",1,0.5075539350509644,0.4924460649490356,1,1
"Finalmente, protocolo do MS liberando cloroquina para casos leves de Covid-19 (uso precoce). Quantas vidas serão salvas? Para muitos, o que importa é contar os mortos. E os marinho ainda fazem questão de colocar que não há estudos que comprovam a eficácia.",Boas notícias!,2,0.5203847289085388,0.4796152412891388,0,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Querem.que todos morram, políticos imundos.",2,0.5205042362213135,0.4794957637786865,1,1
"Peguei ônibus e parecia um dia normal como qualquer outro. Se prepare, o discurso de que a cloroquina é a salvação e é um medicamento preventivo vai incentivar demais a circulação da população.","toda vez que alguém diz que a cloroquina é eficiente um farmacêutico/biomédico morre.... meu coração até dói, a galera ignora todas as provas que mostram a ineficiência porque o retardado mental segue com esse discurso.  no mínimo triste.",1,0.5328449606895447,0.4671550393104553,0,0
Alguém precisa parar os pais desse menino. O moleque ja é insuportável e ainda é obrigado a gravar isso,de amarelo segurando cloroquina os pais deve ser bolsominion ctz,2,0.5340672135353088,0.4659327268600464,0,0
"A verdade às vezes se esconde no óbvio. A eficácia da cloroquina contra o Covid19 pode ser contestada. Mas se a droga fosse tão maléfica à saúde quanto querem uns, ela não estaria sendo utilizada há décadas. Vamos ser razoáveis pessoal.",A cloroquina leva semanas para produzir o efeito esperado em pacientes reumáticos e os efeitos colaterais são conhecidos e documentados. Qual efeito ela causa em um paciente com uma tempestade inflamatória como no caso da Covid-19?,1,0.5350384712219238,0.4649614989757538,1,1
"Meu pai me mandou um video da Nise Yamaguchi na CNN Brasil defendendo HCQ+azitromicina para tratamento de casos leves/iniciais de #COVID19 , e perguntando se eu tinha alguma opinião sobre isso. Bem, eu tenho. Segue o fio (sem slides bonitinhos ou gifs dessa vez, sorry)",Devotos da Cloroquina e aqueles que estão confusos com esse medicamento. Sigam o fio,2,0.5352146029472351,0.4647853672504425,-1,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Sustar o uso de cloroquina em território nacional? ou só para os pobres do SUS?,1,0.5536491870880127,0.4463508427143097,1,1
É extremamente irônico e contraditório ver psolistas falarem que a cloroquina faz mal à saúde (apesar de milhares de pessoas terem se recuperado após usar o medicamento) enquanto eles defendem a legalização de TODAS AS DROGAS.  Querem legalizar o crack e proibir a cloroquina!,Pelo menos tu nivela a Cloroquina com o Crack no tratamento da Covid. Ambas não servem e podem ter efeitos colaterais danosos,1,0.5567652583122253,0.443234771490097,1,1
"Entidades médicas já se posicionaram contra a medida e a OMS, quando questionada sobre a decisão do governo brasileiro, reafirmou que além de não ter eficácia comprovada, a cloroquina pode causar efeitos colaterais graves.","Dê uma declaração que se pegar a gripe voce não vai querer a Cloroquina, aguardo no seu próximo post.",1,0.5606189370155334,0.4393810927867889,1,1
"Pela ignorância do povo, chegaram em um ponto de achar que a cloroquina serve como vacina, tem noção? Amorzinho se a cloroquina fosse a cura (que no caso ela estabiliza a doença,não deixa o paciente imune, você pode se contaminar denovo), não haveria mais pessoas com Covid-19.",Esse artigo discute uso de Cloroquina na COVID19. A conclusão é óbvia. Não usar. Mas o artigo está MUITO didático. Só falta desenhar. Recomendo a leitura por todos que tratam essa doença.  Está claro que a discussão não  é médica. É política.,0,0.5643571615219116,0.4356428384780884,0,0
"Do mês passado essa notícia, e por acaso ele tem aliança com a OMS pra vacina? Sem contar que ele sabe o risco do cloroquina mas quer usar",Um dos mais avançados na produção de vacina são os EUA e tmb tão fora a cloroquina demostrou eficiencia como nos testes do previed senior e tmb a Unimed adotou o protocolo . Caso vc não tenha um diploma de oncologia ou de farmácia saiba q todo remédio tem seu risco,1,0.5652401447296143,0.4347598850727081,1,1
"Ainda, tanto o Mandetta quanto o Teich eram contra e ambos foram pulverizados no Ministério da Saúde. Ambos são médicos. Torço para errar e a cloroquina ajudar a controlar a pandemia.","Serra detesta pobre e nordestino. Para ele, só pode tomar Hidroxoclorentina, os ricos, porque têm médicos particulares. Serra apresenta projeto para barrar novo protocolo da cloroquina",0,0.5745034217834473,0.4254965782165527,0,0
Imagina quando forem ler a bula dos paracetamol da vida.,Acho q por isso q o  queria modificar a bula da cloroquina.  #ForaBolsonaro,1,0.5880666375160217,0.4119333624839782,1,1
direito penal,uma amiga q faz direito disse que o curso todo é uma grande cloroquina vc concorda??,1,0.588605523109436,0.4113945066928863,0,0
pq a Unimed prescreve o uso da Cloroquina + azi para tratamento inicial do covid-19   e o SUS não?   pq o “rico” pode tomar e o pobre não?   curioso...,"Digitem ""termo de ciência e consentimento cloroquina"" no Google. Vai abrir um PDF do Ministério de Saúde, documento que os pacientes com Covid-19 deverão assinar, onde fala que o remédio não tem eficácia comprovada e que pode causar efeitos colaterais.",0,0.5902570486068726,0.4097429513931274,1,0
Sério que colocaram uma criança pra falar sobre cloroquina,ih gente deixa o povo tomar cloroquina  a seleção natural cuida do resto,0,0.5939275026321411,0.4060724675655365,0,0
"Continuarão ocorrendo mortes. Cloroquina é um tratamento, não um milagre. Nem vacinas têm 100% de eficácia. Cloroquina ajudará a salvar muitas vidas, mas não todas. Uma pessoa pode combater uma doença (qualquer uma) tendo o tratamento mais adequado e, mesmo assim, ir a óbito.","Os anta tão desesperados, o patrão vai perder a cabeça, quando a cloroquina começar a dar resultados expressivos no combate ao virus. Vou tomar cloroquina, é meu Direito e esta sob minha responsabilidade.",1,0.5947505235671997,0.4052495062351227,0,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Os lixos humanos que essa sociedade criou para o mundo, fico revoltado com a falta de noção. Sabemos que o uso inadequado de um medicamento mata. O melhor é previne. O covid19 tem cura, a cloroquina é uma dúvida, pra dá a meus filhos tem que ser certeza.",1,0.5956630110740662,0.4043369591236114,0,0
ATENÇÃO BRASÍLIA! DESÇAM AGORA PRA PRAÇA DOS 3 PODERES! A ESQUERDA QUER OCUPAR A PRAÇA.  OS 300 DO BRASIL VÃO TOMAR CAFÉ DA MANHÃ VERMELHO HOJE! AHU AHU AHU,"Não se esqueçam de por esse exército de idiotas pra cantar o hino da Cloroquina de jesus, comandAnta!",2,0.5987945199012756,0.401205450296402,1,1
Sobre o termo que paciente deve assinar pra usar CLOROQUINA!  via,Toma cloroquina rapa. Brasileiro é diferenciado. Mais de 10 anos tomando remédio receitado por supostos médicos cubanos. Nois e coro duro.,0,0.600339949131012,0.3996599912643432,0,0
"vixi senadora, lembro que a senhora foi contra a cloroquina, boa sorte no seu tratamento, sem o remédio!","Depois de assistir ao que disse a doutora Natália Pasternak na CNN fica impossível concordar com o uso da cloroquina em qualquer fase do tratamento da COVID-19. Daí, a posição correta que deveria ser adotada por gestor público de qualquer orientação é não permitir seu uso.",0,0.602851152420044,0.397148847579956,1,1
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.",Quanta burrice em um só post!! Chamar médico consciente de esquerdista so porque não receita a bosta da cloroquina... francamente!! Pior do que o Covid é a ignorância que está alastrando nesse país que virou um hospício!! Tomem cloroquina mesmo... e morram!!!,1,0.6029947400093079,0.3970052301883697,1,1
"Se a cloroquina der certo, foi graças ao Bolsonaro, se der errado, foi vc que assinou o termo de consentimento.","Vc está no hospital, sua família não pode estar ao seu lado, falta ar, falam de um remedio e te mandam assinar um papel. Quero saber de 1 que não assinaria. Pelo amor né, minha gente?! ##covid19 #Coronavirusnobrasil #pandemia2020 #Cloroquina",2,0.6037032604217529,0.396296739578247,1,1
POR QUE VOCES NAO PEGAM ESSA CLOROQUINA E ENFIA NA PORRA DO CU DE VOCES SEUS ARROMBADO,"Eu só não entendi uma coisa. A cloroquina já era vendia sem receita, pq esse ódio contra um medicamento que está fazendo efeito? Eu já assisti vários vídeos de médicos de fora explicando a eficiência dela. Pq isso agora?",0,0.6130183339118958,0.3869816958904266,1,1
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.","Desde 1955 que o medicamento existe, mas o que está valendo é o que disse o Promotor Ailton Benedito: CORONAVÍRUS  “Um dos efeitos colaterais da cloroquina, remédio baratíssimo, é prevenir a corrupção”",1,0.6146695613861084,0.385330468416214,1,1
"OMS reafirmou a ineficácia da Cloroquina. Mas a OMS tá errada, né? A OMS não sabe de nada, quem sabe é o paraquedista.","""Tomara que todos os bolsonaros a tomem! Se é tão bom: que façam bom proveito!"": FDA adverte sobre riscos da Cloroquina no tratamento da COVID-19  via",0,0.6226690411567688,0.3773309588432312,0,0
"Olha aí quem fala... Gado de Bostonarista, agente do vírus, pobre coitado... vai toma na cloroquina","Parceiro, não adianta passar muito pano pra Lula também. Fez muita merda com o país e deixou rabeira pro Capitão Cloroquina terminar de cagar. Vamos virar a página, tirar esse imbecil do poder e procurar um meio-termo, nem tanto a direita, nem tanto a esquerda. Pode dar certo...",1,0.6272944808006287,0.3727055191993713,1,1
Cloroquina foi autorizada. Mas a gente sabe que a classe médica vai ter bom senso de não receitar. Afinal a classe médica sabe fazer boas escolhas. Não é?,"Hj meu padastro foi ao médico e o médico receitou cloroquina, então eu estou muito confuso.",1,0.634247899055481,0.3657520711421966,0,0
"Digo mais, tá mais pro designer mesmo",Aí é a outra cloroquina hahahaha,1,0.642001748085022,0.3579982221126556,0,0
Os fabricantes de refrigerantes brasileiros não gostaram da piada do presidente sobre cloroquina/tubaína.,Manda os fabricantes colocarem um refrigerante com o nome de cloroquina.,1,0.6505566835403442,0.3494432866573334,0,0
os satanistas querem a vacina diabolica por isso sao contra a cloroquina OMS trabalha pra destruiçao do ser humano junto com a ONU pra reduzir a populaçao o que eles querem no fim de tudo é marcar o gado com a vacina da besta 666 do bill gates,"Gente, isso é ironia, né? Com certeza, né?",2,0.6766685843467712,0.3233314752578735,1,1
"José Serra apresentou um projeto para barrar o novo protocolo da cloroquina. O senador pede que o protocolo não entre em vigor enquanto não houver estudos científicos que comprovem sua eficácia. VALERÁ TAMBÉM PARA OS PACIENTES DO ALBEEINSTEIN,OU SÓ OS POBRES NÃO PODERÃO TOMAR?","Esses caras não ligam para o povo, não cansam de fazer política em cima das mortes! Estamos em uma guerra biológica! Como que pode esses caras não vêem o mal que estão fazendo...",2,0.6832675337791443,0.3167325258255005,0,0
Cloroquina foi autorizada. Mas a gente sabe que a classe médica vai ter bom senso de não receitar. Afinal a classe médica sabe fazer boas escolhas. Não é?,médico que receitaria cloroquina e mandaria o Bolsonaro pro paredão:,1,0.6971355080604553,0.302864521741867,0,0
"Já percebeu q os q mais defendem a cloroquina aqui no Twitter em tese a maioria tem plano de saúde e ta praticamente IMPLORANDO p q o menos favorecido q depende exclusivamente do SUS, tenha o mesmo direito à vida q AINDA estamos tendo, até sair uma vacina!","E só um detalhe: o deputado Gil Viana do PSL, internado na rede privada em Campos, morreu mesmo usando a milagrosa Cloroquina. O quadro dele acelerou rapidamente e veio a óbito.",1,0.7004587650299072,0.2995412349700928,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",A esquerda é canalha. Aceitem. Não tem caráter. Só vê grana e corrupção,2,0.7055785655975342,0.2944214940071106,1,1
"#JornaldaCultura o prefeito de Porto feliz que é médico está usando o protocolo com Cloroquina e azitromicina, e lá não tem nenhum óbito, vcs só fazem acusações contra, pq o prefeito e médico de Porto feliz faz uso e da resultado?",Acompanhei a entrevista do Ministério da Saúde impressionante a torcida da imprensa contra a Cloroquina acabei dando razão para o presidente #ImprensaTomeTubaina combina com mortadela .Imprensa torcedora do corona.,0,0.7170559167861938,0.2829440534114837,0,0
"Os que usam maconha, cocaína, crack, metanfetamina, rivotril, opiáceos, esteróides anabólicos e todo tipo de droga que comprovadamente fazem mal a saúde e podem acarretar a morte, são os mesmos que acham um absurdo tratar infectados precoces com o protocolo da cloroquina.","Se a covid é só uma ""gripezinha"" segundo o rebanho do mito, porque não só tomam um Cinegripe, de vez ficar insistindo na Cloroquina",0,0.7394158244132996,0.2605842053890228,1,1
"Será que foi overdose de cloroquina? Hoje meio de saco cheio com estes clichês de seguidores de curandeiros. Teve um tempo que sugeri paciência, mas são incuráveis",hahaha isso aí que dá misturar cloroquina e antipulga no capim dessa jumentada aloprada,1,0.7519258260726929,0.2480741590261459,0,0
"O establishment jamais permitirá que este medicamento seja utilizado em larga escala, pois depende da mortandade para aniquilar o status quo.","o Conselho Federal de Medicina autorizou recentemente a prescrição médica da cloroquina e da hidroxicloroquina, em condições excepcionais para o tratamento da COVID-19 (PROCESSO-CONSULTA CFM nº 8/2020 – PARECER CFM Nº 4/2020).",0,0.7557571530342102,0.2442428469657898,0,0
"Rezando pra vc se contaminar, se curar com a cloroquina e vir aqui concordar com o presidente. Ia ser lindo.","Esse velho, quando pegar não vai ter direito à cloroquina!! Pra ele só Tubaína!! Kk",1,0.7605745792388916,0.2394254207611084,0,0
serassi cloroquina cura tristeza?,quem eh essa cloroquina q ta todo mundo falando,0,0.7609722018241882,0.2390278279781341,0,0
"- Dias difíceis. Lamentamos os que nos deixaram. - Hoje teremos novo protocolo sobre a Cloroquina pelo  .  - Uma esperança, como relatado por muitos que a usaram. - Que Deus abençoe o nosso Brasil.",Eis a nossa esperança de voltar a ter orgulho de ser brasileiro: #impeachmentJa #BolsonaroGenocida  #ForaBolsonaroUrgente. E seus aliados imcompetentes. Acorda,2,0.7612146735191345,0.2387853264808654,1,1
trump n usa mascara pois está usando cloroquina . Esse foi um Xeque mate,Que legenda ruim tomanocu,2,0.7656186819076538,0.234381303191185,1,1
"Mandetta, na , comenta frase de Bolsonaro: em tempos de quem é de direita usa cloroquina, quem é de esquerda toma tubaína, “quem tem juízo escute a medicina”","discussão boba. Pra q ficar ouvindo políticos brasileiros, na grande maioria corruptos, ou médicos tupiniquins? Cloroquina não é 1 medicamento nacional. Vamos pesquisar cm o mundo civilizado lá fora tá tratando este assunto....",1,0.7676424384117126,0.2323575019836425,0,0
